id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run,provider
pbmc_c5_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,FCGR3A Monocytes,Monocyte,0.96,"{""cell_type"":""Monocyte"",""confidence"":0.96}",stop,113,428,409,0.005362,2,openrouter
pbmc_c5_n_genes_1_r0_symbol,symbol,n_genes,1,0,FCGR3A Monocytes,Monocyte,0.6,"{""cell_type"":""Monocyte"",""confidence"":0.6}",stop,47,56,37,0.000766,2,openrouter
pbmc_c5_n_genes_3_r0_symbol,symbol,n_genes,3,0,FCGR3A Monocytes,Monocytes,0.9,"{""cell_type"":""Monocytes"",""confidence"":0.9}",stop,56,83,64,0.001108,2,openrouter
pbmc_c5_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,FCGR3A Monocytes,unknown,0.05,"{""cell_type"":""unknown"",""confidence"":0.05}",stop,50,534,516,0.006508,2,openrouter
pbmc_c5_n_genes_5_r0_symbol,symbol,n_genes,5,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.91,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.91}",stop,66,97,70,0.001296,2,openrouter
pbmc_c5_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,FCGR3A Monocytes,monocyte-derived antigen-presenting cell,0.58,"{""cell_type"":""monocyte-derived antigen-presenting cell"",""confidence"":0.58}",stop,64,540,516,0.006608,2,openrouter
pbmc_c5_n_genes_10_r0_symbol,symbol,n_genes,10,0,FCGR3A Monocytes,FCGR3A+ non-classical monocytes,0.9,"{""cell_type"":""FCGR3A+ non-classical monocytes"",""confidence"":0.9}",stop,86,114,87,0.00154,2,openrouter
pbmc_c5_noise_0_r0_symbol,symbol,noise,0,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.86,"{""cell_type"":""CD16+ (non-classical) monocyte"",""confidence"":0.86}",stop,86,116,89,0.001564,2,openrouter
pbmc_c5_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,FCGR3A Monocytes,CD1C+ conventional dendritic cell,0.82,"{""cell_type"":""CD1C+ conventional dendritic cell"",""confidence"":0.82}",stop,113,541,516,0.006718,2,openrouter
pbmc_c5_noise_2_r0_symbol,symbol,noise,2,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.9,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.9}",stop,89,106,79,0.00145,2,openrouter
pbmc_c5_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,FCGR3A Monocytes,dendritic cell,0.68,"{""cell_type"":""dendritic cell"",""confidence"":0.68}",stop,78,1055,1034,0.012816,2,openrouter
pbmc_c5_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,FCGR3A Monocytes,Monocyte,0.52,"{""cell_type"":""Monocyte"",""confidence"":0.52}",stop,113,1823,1804,0.022102,2,openrouter
pbmc_c5_noise_2_r1_symbol,symbol,noise,2,1,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.9,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.9}",stop,86,93,66,0.001288,2,openrouter
pbmc_c5_noise_2_r0_ensembl,ensembl,noise,2,0,FCGR3A Monocytes,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,113,535,516,0.006646,2,openrouter
pbmc_c5_noise_2_r2_symbol,symbol,noise,2,2,FCGR3A Monocytes,FCGR3A+ (CD16+) monocyte,0.9,"{""cell_type"":""FCGR3A+ (CD16+) monocyte"",""confidence"":0.9}",stop,88,108,80,0.001472,2,openrouter
pbmc_c5_noise_0_r0_ensembl,ensembl,noise,0,0,FCGR3A Monocytes,Monocyte,0.78,"{""cell_type"":""Monocyte"",""confidence"":0.78}",stop,113,1053,1034,0.012862,2,openrouter
pbmc_c5_noise_4_r0_symbol,symbol,noise,4,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.93,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.93}",stop,86,92,65,0.001276,2,openrouter
pbmc_c5_noise_4_r1_symbol,symbol,noise,4,1,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.78,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.78}",stop,88,129,102,0.001724,2,openrouter
pbmc_c5_noise_2_r2_ensembl,ensembl,noise,2,2,FCGR3A Monocytes,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,113,535,516,0.006646,2,openrouter
pbmc_c5_noise_2_r1_ensembl,ensembl,noise,2,1,FCGR3A Monocytes,monocyte,0.68,"{""cell_type"":""monocyte"",""confidence"":0.68}",stop,113,979,960,0.011974,2,openrouter
pbmc_c5_noise_4_r2_symbol,symbol,noise,4,2,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.93,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.93}",stop,92,92,65,0.001288,2,openrouter
pbmc_c5_noise_6_r0_symbol,symbol,noise,6,0,FCGR3A Monocytes,Monocyte,0.72,"{""cell_type"":""Monocyte"",""confidence"":0.72}",stop,91,156,137,0.002054,2,openrouter
pbmc_c5_noise_4_r0_ensembl,ensembl,noise,4,0,FCGR3A Monocytes,dendritic cell,0.7,"{""cell_type"":""dendritic cell"",""confidence"":0.7}",stop,113,1055,1034,0.012886,2,openrouter
pbmc_c5_noise_6_r1_symbol,symbol,noise,6,1,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.82,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.82}",stop,87,135,108,0.001794,2,openrouter
pbmc_c5_noise_4_r2_ensembl,ensembl,noise,4,2,FCGR3A Monocytes,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,113,535,516,0.006646,2,openrouter
pbmc_c5_noise_6_r2_symbol,symbol,noise,6,2,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.78,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.78}",stop,89,124,97,0.001666,2,openrouter
pbmc_c5_noise_4_r1_ensembl,ensembl,noise,4,1,FCGR3A Monocytes,CD16+ non-classical monocyte,0.86,"{""cell_type"":""CD16+ non-classical monocyte"",""confidence"":0.86}",stop,113,1561,1536,0.018958,2,openrouter
pbmc_c5_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.87,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.87}",stop,86,129,102,0.00172,2,openrouter
pbmc_c5_noise_6_r0_ensembl,ensembl,noise,6,0,FCGR3A Monocytes,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,113,1053,1034,0.012862,2,openrouter
pbmc_c5_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,FCGR3A Monocytes,FCGR3A+ (CD16+) monocytes,0.9,"{""cell_type"":""FCGR3A+ (CD16+) monocytes"",""confidence"":0.9}",stop,86,119,91,0.0016,2,openrouter
pbmc_c5_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,FCGR3A Monocytes,monocyte,0.8,"{""cell_type"":""monocyte"",""confidence"":0.8}",stop,113,535,516,0.006646,2,openrouter
pbmc_c6_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,Dendritic cells,conventional dendritic cell (CD1c+/FCER1A+ cDC2),0.93,"{""cell_type"":""conventional dendritic cell (CD1c+/FCER1A+ cDC2)"",""confidence"":0.93}",stop,96,119,83,0.00162,2,openrouter
pbmc_c5_noise_6_r1_ensembl,ensembl,noise,6,1,FCGR3A Monocytes,Platelet / megakaryocyte,0.78,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.78}",stop,113,1480,1456,0.017986,2,openrouter
pbmc_c6_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,Dendritic cells,CD1c+ conventional dendritic cell (cDC2),0.85,"{""cell_type"":""CD1c+ conventional dendritic cell (cDC2)"",""confidence"":0.85}",stop,86,135,105,0.001792,2,openrouter
pbmc_c6_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,Dendritic cells,MHC class II-high antigen-presenting cell (likely dendritic cell),0.72,"{""cell_type"":""MHC class II-high antigen-presenting cell (likely dendritic cell)"",""confidence"":0.72}",stop,113,548,516,0.006802,2,openrouter
pbmc_c6_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Dendritic cells,Monocyte,0.78,"{""cell_type"":""Monocyte"",""confidence"":0.78}",stop,83,122,103,0.00163,2,openrouter
pbmc_c5_noise_6_r2_ensembl,ensembl,noise,6,2,FCGR3A Monocytes,monocyte,0.6,"{""cell_type"":""monocyte"",""confidence"":0.6}",stop,113,1696,1677,0.020578,2,openrouter
pbmc_c5_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,FCGR3A Monocytes,monocyte,0.68,"{""cell_type"":""monocyte"",""confidence"":0.68}",stop,113,1357,1338,0.01651,2,openrouter
pbmc_c6_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Dendritic cells,conventional dendritic cell type 2 (CD1c+/CLEC10A+ cDC2),0.9,"{""cell_type"":""conventional dendritic cell type 2 (CD1c+/CLEC10A+ cDC2)"",""confidence"":0.9}",stop,113,555,516,0.006886,2,openrouter
pbmc_c6_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Dendritic cells,Monocyte,0.72,"{""cell_type"":""Monocyte"",""confidence"":0.72}",stop,79,113,94,0.001514,2,openrouter
pbmc_c6_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,Dendritic cells,CD14+ monocyte,0.86,"{""cell_type"":""CD14+ monocyte"",""confidence"":0.86}",stop,113,538,516,0.006682,2,openrouter
pbmc_c6_n_genes_1_r0_symbol,symbol,n_genes,1,0,Dendritic cells,dendritic cell,0.35,"{""cell_type"":""dendritic cell"",""confidence"":0.35}",stop,49,92,71,0.001202,2,openrouter
pbmc_c6_n_genes_3_r0_symbol,symbol,n_genes,3,0,Dendritic cells,dendritic cell,0.45,"{""cell_type"":""dendritic cell"",""confidence"":0.45}",stop,60,145,124,0.00186,2,openrouter
pbmc_c6_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,Dendritic cells,unknown,0.05,"{""cell_type"":""unknown"",""confidence"":0.05}",stop,50,362,344,0.004444,2,openrouter
pbmc_c6_n_genes_5_r0_symbol,symbol,n_genes,5,0,Dendritic cells,HLA-DRhi antigen-presenting cells (likely dendritic cells),0.72,"{""cell_type"":""HLA-DRhi antigen-presenting cells (likely dendritic cells)"",""confidence"":0.72}",stop,70,30,0,0.0005,2,openrouter
pbmc_c6_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Dendritic cells,dendritic cell,0.48,"{""cell_type"":""dendritic cell"",""confidence"":0.48}",stop,64,366,345,0.00452,2,openrouter
pbmc_c6_n_genes_10_r0_symbol,symbol,n_genes,10,0,Dendritic cells,conventional dendritic cell 2 (CD1c+/FCER1A+ dendritic cell),0.93,"{""cell_type"":""conventional dendritic cell 2 (CD1c+/FCER1A+ dendritic cell)"",""confidence"":0.93}",stop,96,106,68,0.001464,2,openrouter
pbmc_c6_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,Dendritic cells,dendritic cell,0.62,"{""cell_type"":""dendritic cell"",""confidence"":0.62}",stop,78,537,516,0.0066,2,openrouter
pbmc_c6_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Dendritic cells,Monocyte,0.78,"{""cell_type"":""Monocyte"",""confidence"":0.78}",stop,113,1419,1400,0.017254,2,openrouter
pbmc_c6_noise_0_r0_symbol,symbol,noise,0,0,Dendritic cells,conventional dendritic cell (cDC2/CD1c+ dendritic cell),0.93,"{""cell_type"":""conventional dendritic cell (cDC2/CD1c+ dendritic cell)"",""confidence"":0.93}",stop,96,125,91,0.001692,2,openrouter
pbmc_c6_noise_2_r0_symbol,symbol,noise,2,0,Dendritic cells,conventional dendritic cell (CD1c+ / cDC2),0.94,"{""cell_type"":""conventional dendritic cell (CD1c+ / cDC2)"",""confidence"":0.94}",stop,93,100,68,0.001386,2,openrouter
pbmc_c6_noise_0_r0_ensembl,ensembl,noise,0,0,Dendritic cells,CD1C+ conventional dendritic cell,0.78,"{""cell_type"":""CD1C+ conventional dendritic cell"",""confidence"":0.78}",stop,113,494,469,0.006154,2,openrouter
pbmc_c6_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Dendritic cells,B cell,0.55,"{""cell_type"":""B cell"",""confidence"":0.55}",stop,113,1041,1022,0.012718,2,openrouter
pbmc_c6_noise_2_r1_symbol,symbol,noise,2,1,Dendritic cells,CD1C+ conventional dendritic cell (cDC2),0.92,"{""cell_type"":""CD1C+ conventional dendritic cell (cDC2)"",""confidence"":0.92}",stop,93,97,67,0.00135,2,openrouter
pbmc_c6_noise_2_r2_symbol,symbol,noise,2,2,Dendritic cells,dendritic cell,0.72,"{""cell_type"":""dendritic cell"",""confidence"":0.72}",stop,93,244,223,0.003114,2,openrouter
pbmc_c6_noise_2_r1_ensembl,ensembl,noise,2,1,Dendritic cells,CD1C+ conventional dendritic cell,0.92,"{""cell_type"":""CD1C+ conventional dendritic cell"",""confidence"":0.92}",stop,113,529,504,0.006574,2,openrouter
pbmc_c6_noise_4_r0_symbol,symbol,noise,4,0,Dendritic cells,CD1c+ conventional dendritic cell (cDC2),0.9,"{""cell_type"":""CD1c+ conventional dendritic cell (cDC2)"",""confidence"":0.9}",stop,91,140,110,0.001862,2,openrouter
pbmc_c6_noise_2_r0_ensembl,ensembl,noise,2,0,Dendritic cells,conventional dendritic cell (MHC class II-high),0.65,"{""cell_type"":""conventional dendritic cell (MHC class II-high)"",""confidence"":0.65}",stop,113,1135,1106,0.013846,2,openrouter
pbmc_c6_noise_4_r1_symbol,symbol,noise,4,1,Dendritic cells,dendritic cell,0.78,"{""cell_type"":""dendritic cell"",""confidence"":0.78}",stop,97,186,165,0.002426,2,openrouter
pbmc_c6_noise_4_r2_symbol,symbol,noise,4,2,Dendritic cells,conventional dendritic cell 2 (cDC2),0.93,"{""cell_type"":""conventional dendritic cell 2 (cDC2)"",""confidence"":0.93}",stop,88,92,63,0.00128,2,openrouter
pbmc_c6_noise_6_r0_symbol,symbol,noise,6,0,Dendritic cells,CD1c+ conventional dendritic cell,0.68,"{""cell_type"":""CD1c+ conventional dendritic cell"",""confidence"":0.68}",stop,95,428,403,0.005326,2,openrouter
pbmc_c6_noise_2_r2_ensembl,ensembl,noise,2,2,Dendritic cells,dendritic cell,0.72,"{""cell_type"":""dendritic cell"",""confidence"":0.72}",stop,113,1995,1974,0.024166,2,openrouter
pbmc_c6_noise_4_r1_ensembl,ensembl,noise,4,1,Dendritic cells,conventional dendritic cell (CD1c+ cDC2-like),0.78,"{""cell_type"":""conventional dendritic cell (CD1c+ cDC2-like)"",""confidence"":0.78}",stop,113,1251,1219,0.015238,2,openrouter
pbmc_c6_noise_6_r1_symbol,symbol,noise,6,1,Dendritic cells,conventional dendritic cell (HLA-II+ antigen-presenting DC),0.62,"{""cell_type"":""conventional dendritic cell (HLA-II+ antigen-presenting DC)"",""confidence"":0.62}",stop,88,411,379,0.005108,2,openrouter
pbmc_c6_noise_4_r2_ensembl,ensembl,noise,4,2,Dendritic cells,B cell,0.78,"{""cell_type"":""B cell"",""confidence"":0.78}",stop,113,961,942,0.011758,2,openrouter
pbmc_c6_noise_4_r0_ensembl,ensembl,noise,4,0,Dendritic cells,CD1c+ conventional dendritic cell (cDC2),0.92,"{""cell_type"":""CD1c+ conventional dendritic cell (cDC2)"",""confidence"":0.92}",stop,113,1670,1640,0.020266,2,openrouter
pbmc_c6_noise_6_r2_symbol,symbol,noise,6,2,Dendritic cells,conventional dendritic cell (HLA-II+ cDC),0.68,"{""cell_type"":""conventional dendritic cell (HLA-II+ cDC)"",""confidence"":0.68}",stop,92,244,214,0.003112,2,openrouter
pbmc_c6_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,Dendritic cells,conventional dendritic cell (CD1c+ cDC2),0.91,"{""cell_type"":""conventional dendritic cell (CD1c+ cDC2)"",""confidence"":0.91}",stop,96,108,77,0.001488,2,openrouter
pbmc_c6_noise_6_r1_ensembl,ensembl,noise,6,1,Dendritic cells,dendritic cell,0.78,"{""cell_type"":""dendritic cell"",""confidence"":0.78}",stop,113,919,898,0.011254,2,openrouter
pbmc_c6_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,Dendritic cells,conventional dendritic cell (CD1c+ / cDC2-like),0.9,"{""cell_type"":""conventional dendritic cell (CD1c+ / cDC2-like)"",""confidence"":0.9}",stop,96,95,62,0.001332,2,openrouter
pbmc_c6_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,Dendritic cells,dendritic cell,0.68,"{""cell_type"":""dendritic cell"",""confidence"":0.68}",stop,113,537,516,0.00667,2,openrouter
pbmc_c7_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,2,openrouter
pbmc_c7_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,Megakaryocytes,Platelet,0.98,"{""cell_type"":""Platelet"",""confidence"":0.98}",stop,85,55,36,0.00083,2,openrouter
pbmc_c6_noise_6_r0_ensembl,ensembl,noise,6,0,Dendritic cells,CD1C+ conventional dendritic cell,0.72,"{""cell_type"":""CD1C+ conventional dendritic cell"",""confidence"":0.72}",stop,113,1896,1871,0.022978,2,openrouter
pbmc_c7_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Megakaryocytes,Platelet,0.98,"{""cell_type"":""Platelet"",""confidence"":0.98}",stop,90,64,45,0.000948,2,openrouter
pbmc_c7_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,Megakaryocytes,Platelet / megakaryocyte,0.99,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.99}",stop,113,520,496,0.006466,2,openrouter
pbmc_c6_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,Dendritic cells,conventional dendritic cell (likely CD1c+ myeloid dendritic cell),0.72,"{""cell_type"":""conventional dendritic cell (likely CD1c+ myeloid dendritic cell)"",""confidence"":0.72}",stop,113,1180,1145,0.014386,2,openrouter
pbmc_c7_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,113,319,300,0.004054,2,openrouter
pbmc_c6_noise_6_r2_ensembl,ensembl,noise,6,2,Dendritic cells,CD1C+ conventional dendritic cell,0.72,"{""cell_type"":""CD1C+ conventional dendritic cell"",""confidence"":0.72}",stop,113,1938,1913,0.023482,2,openrouter
pbmc_c7_n_genes_1_r0_symbol,symbol,n_genes,1,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,46,50,31,0.000692,2,openrouter
pbmc_c7_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Megakaryocytes,T cell,0.55,"{""cell_type"":""T cell"",""confidence"":0.55}",stop,113,1053,1034,0.012862,2,openrouter
pbmc_c7_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Megakaryocytes,T cell,0.55,"{""cell_type"":""T cell"",""confidence"":0.55}",stop,87,535,516,0.006594,2,openrouter
pbmc_c7_n_genes_3_r0_symbol,symbol,n_genes,3,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,53,56,37,0.000778,2,openrouter
pbmc_c7_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,Megakaryocytes,Platelet,0.97,"{""cell_type"":""Platelet"",""confidence"":0.97}",stop,50,169,150,0.002128,2,openrouter
pbmc_c7_n_genes_5_r0_symbol,symbol,n_genes,5,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,60,17,0,0.000324,2,openrouter
pbmc_c7_n_genes_10_r0_symbol,symbol,n_genes,10,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,2,openrouter
pbmc_c7_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,64,576,557,0.00704,2,openrouter
pbmc_c7_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,Megakaryocytes,Platelet / megakaryocyte,0.99,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.99}",stop,78,328,304,0.004092,2,openrouter
pbmc_c7_noise_0_r0_symbol,symbol,noise,0,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,2,openrouter
pbmc_c7_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Megakaryocytes,Platelet,0.98,"{""cell_type"":""Platelet"",""confidence"":0.98}",stop,113,122,103,0.00169,2,openrouter
pbmc_c7_noise_2_r0_symbol,symbol,noise,2,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,83,17,0,0.00037,2,openrouter
pbmc_c7_noise_0_r0_ensembl,ensembl,noise,0,0,Megakaryocytes,Platelet / megakaryocyte,0.99,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.99}",stop,113,210,186,0.002746,2,openrouter
pbmc_c7_noise_2_r1_symbol,symbol,noise,2,1,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,80,17,0,0.000364,2,openrouter
pbmc_c7_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Megakaryocytes,T lymphocyte,0.62,"{""cell_type"":""T lymphocyte"",""confidence"":0.62}",stop,113,2036,2016,0.024658,2,openrouter
pbmc_c7_noise_2_r2_symbol,symbol,noise,2,2,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,76,17,0,0.000356,2,openrouter
pbmc_c7_noise_2_r0_ensembl,ensembl,noise,2,0,Megakaryocytes,Platelet / megakaryocyte,0.99,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.99}",stop,113,451,427,0.005638,2,openrouter
pbmc_c7_noise_2_r1_ensembl,ensembl,noise,2,1,Megakaryocytes,Platelet / megakaryocyte,0.98,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.98}",stop,113,370,346,0.004666,2,openrouter
pbmc_c7_noise_4_r0_symbol,symbol,noise,4,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,84,17,0,0.000372,2,openrouter
pbmc_c7_noise_4_r0_ensembl,ensembl,noise,4,0,Megakaryocytes,Platelet/megakaryocyte,0.99,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.99}",stop,113,219,195,0.002854,2,openrouter
pbmc_c7_noise_4_r1_symbol,symbol,noise,4,1,Megakaryocytes,Platelet,0.98,"{""cell_type"":""Platelet"",""confidence"":0.98}",stop,85,86,67,0.001202,2,openrouter
pbmc_c7_noise_2_r2_ensembl,ensembl,noise,2,2,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,113,620,601,0.007666,2,openrouter
pbmc_c7_noise_4_r2_symbol,symbol,noise,4,2,Megakaryocytes,Platelet,0.88,"{""cell_type"":""Platelet"",""confidence"":0.88}",stop,90,236,217,0.003012,2,openrouter
pbmc_c7_noise_4_r1_ensembl,ensembl,noise,4,1,Megakaryocytes,Platelet / megakaryocyte,0.98,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.98}",stop,113,373,349,0.004702,2,openrouter
pbmc_c7_noise_6_r0_symbol,symbol,noise,6,0,Megakaryocytes,endothelial cell,0.72,"{""cell_type"":""endothelial cell"",""confidence"":0.72}",stop,85,133,112,0.001766,2,openrouter
pbmc_c7_noise_4_r2_ensembl,ensembl,noise,4,2,Megakaryocytes,Platelet / megakaryocyte,0.86,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.86}",stop,113,321,297,0.004078,2,openrouter
pbmc_c7_noise_6_r1_symbol,symbol,noise,6,1,Megakaryocytes,Platelet,0.96,"{""cell_type"":""Platelet"",""confidence"":0.96}",stop,89,78,59,0.001114,2,openrouter
pbmc_c7_noise_6_r1_ensembl,ensembl,noise,6,1,Megakaryocytes,endothelial cell,0.9,"{""cell_type"":""endothelial cell"",""confidence"":0.9}",stop,113,235,214,0.003046,2,openrouter
pbmc_c7_noise_6_r2_symbol,symbol,noise,6,2,Megakaryocytes,Platelet,0.97,"{""cell_type"":""Platelet"",""confidence"":0.97}",stop,85,63,44,0.000926,2,openrouter
pbmc_c7_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,Megakaryocytes,Platelet,0.99,"{""cell_type"":""Platelet"",""confidence"":0.99}",stop,78,17,0,0.00036,2,openrouter
pbmc_c7_noise_6_r2_ensembl,ensembl,noise,6,2,Megakaryocytes,Platelet,0.94,"{""cell_type"":""Platelet"",""confidence"":0.94}",stop,113,382,363,0.00481,2,openrouter
