id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,run
pbmc_c5_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,FCGR3A Monocytes,Monocyte,0.7,"```json
{""cell_type"": ""Monocyte"", ""confidence"": 0.7}
```",end_turn,118,31,,0.000546,2
pbmc_c5_n_genes_1_r0_symbol,symbol,n_genes,1,0,FCGR3A Monocytes,Monocyte (CD14+/CD16+ myeloid cell),0.6,"{""cell_type"": ""Monocyte (CD14+/CD16+ myeloid cell)"", ""confidence"": 0.6}",end_turn,67,44,,0.000574,2
pbmc_c5_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,FCGR3A Monocytes,"Monocyte (myeloid lineage, likely CD14+ monocyte/macrophage)",0.75,"{""cell_type"": ""Monocyte (myeloid lineage, likely CD14+ monocyte/macrophage)"", ""confidence"": 0.75}",end_turn,153,492,,0.005226,2
pbmc_c5_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,FCGR3A Monocytes,Monocyte,0.6,"{""cell_type"": ""Monocyte"", ""confidence"": 0.6}",end_turn,153,336,,0.003666,2
pbmc_c5_n_genes_3_r0_symbol,symbol,n_genes,3,0,FCGR3A Monocytes,"Monocyte (myeloid, likely CD14+/CD16+ monocyte)",0.75,"```json
{""cell_type"": ""Monocyte (myeloid, likely CD14+/CD16+ monocyte)"", ""confidence"": 0.75}
```",end_turn,78,54,,0.000696,2
pbmc_c5_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,FCGR3A Monocytes,Monocyte,0.65,"{""cell_type"": ""Monocyte"", ""confidence"": 0.65}",end_turn,72,130,,0.001444,2
pbmc_c5_n_genes_5_r0_symbol,symbol,n_genes,5,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,90,34,,0.00052,2
pbmc_c5_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,FCGR3A Monocytes,Monocyte (CD14+ myeloid cell),0.85,"{""cell_type"": ""Monocyte (CD14+ myeloid cell)"", ""confidence"": 0.85}",end_turn,90,237,,0.00255,2
pbmc_c5_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}",end_turn,108,200,,0.002216,2
pbmc_c5_n_genes_10_r0_symbol,symbol,n_genes,10,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,117,34,,0.000574,2
pbmc_c5_noise_0_r0_symbol,symbol,noise,0,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}
```",end_turn,117,41,,0.000644,2
pbmc_c5_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,FCGR3A Monocytes,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,153,265,,0.002956,2
pbmc_c5_noise_2_r0_symbol,symbol,noise,2,0,FCGR3A Monocytes,Non-classical (CD16+) monocyte,0.85,"{""cell_type"": ""Non-classical (CD16+) monocyte"", ""confidence"": 0.85}",end_turn,119,36,,0.000598,2
pbmc_c5_noise_0_r0_ensembl,ensembl,noise,0,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,153,268,,0.002986,2
pbmc_c5_noise_2_r1_symbol,symbol,noise,2,1,FCGR3A Monocytes,CD16+ non-classical/intermediate monocyte,0.75,"{""cell_type"": ""CD16+ non-classical/intermediate monocyte"", ""confidence"": 0.75}",end_turn,118,39,,0.000626,2
pbmc_c5_noise_2_r0_ensembl,ensembl,noise,2,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}",end_turn,153,266,,0.002966,2
pbmc_c5_noise_2_r2_symbol,symbol,noise,2,2,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}",end_turn,120,34,,0.00058,2
pbmc_c5_noise_4_r0_symbol,symbol,noise,4,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.8,"{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.8}",end_turn,118,34,,0.000576,2
pbmc_c5_noise_2_r1_ensembl,ensembl,noise,2,1,FCGR3A Monocytes,CD16+ non-classical monocytes,0.75,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.75}",end_turn,153,549,,0.005796,2
pbmc_c5_noise_4_r1_symbol,symbol,noise,4,1,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.75,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.75}",end_turn,124,36,,0.000608,2
pbmc_c5_noise_2_r2_ensembl,ensembl,noise,2,2,FCGR3A Monocytes,CD16+ (non-classical) monocytes,0.8,"{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.8}",end_turn,153,505,,0.005356,2
pbmc_c5_noise_4_r2_symbol,symbol,noise,4,2,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}",end_turn,125,36,,0.00061,2
pbmc_c5_noise_4_r0_ensembl,ensembl,noise,4,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.75,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.75}
```",end_turn,153,480,,0.005106,2
pbmc_c5_noise_6_r0_symbol,symbol,noise,6,0,FCGR3A Monocytes,"Monocyte (myeloid, likely CD14+ monocyte/macrophage lineage)",0.65,"```json
{""cell_type"": ""Monocyte (myeloid, likely CD14+ monocyte/macrophage lineage)"", ""confidence"": 0.65}
```",end_turn,122,57,,0.000814,2
pbmc_c5_noise_4_r1_ensembl,ensembl,noise,4,1,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.75,"{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.75}",end_turn,153,551,,0.005816,2
pbmc_c5_noise_6_r1_symbol,symbol,noise,6,1,FCGR3A Monocytes,Non-classical (CD16+) monocyte,0.65,"```json
{""cell_type"": ""Non-classical (CD16+) monocyte"", ""confidence"": 0.65}
```",end_turn,121,41,,0.000652,2
pbmc_c5_noise_4_r2_ensembl,ensembl,noise,4,2,FCGR3A Monocytes,CD16+ (non-classical) monocytes,0.75,"{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.75}",end_turn,153,478,,0.005086,2
pbmc_c5_noise_6_r0_ensembl,ensembl,noise,6,0,FCGR3A Monocytes,Dendritic cell (myeloid/conventional DC),0.55,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.55}
```",end_turn,153,475,,0.005056,2
pbmc_c5_noise_6_r2_symbol,symbol,noise,6,2,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.65,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.65}
```",end_turn,128,41,,0.000666,2
pbmc_c5_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,FCGR3A Monocytes,CD16+ (non-classical) monocyte,0.85,"```json
{""cell_type"": ""CD16+ (non-classical) monocyte"", ""confidence"": 0.85}
```",end_turn,117,41,,0.000644,2
pbmc_c5_noise_6_r1_ensembl,ensembl,noise,6,1,FCGR3A Monocytes,CD16+ (non-classical) monocytes,0.6,"```json
{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.6}
```",end_turn,153,557,,0.005876,2
pbmc_c5_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.85,"```json
{""cell_type"": ""CD16+ non-classical monocyte"", ""confidence"": 0.85}
```",end_turn,117,39,,0.000624,2
pbmc_c5_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,FCGR3A Monocytes,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,153,256,,0.002866,2
pbmc_c5_noise_6_r2_ensembl,ensembl,noise,6,2,FCGR3A Monocytes,Natural Killer (NK) cells (CD16+ subset),0.55,"{""cell_type"": ""Natural Killer (NK) cells (CD16+ subset)"", ""confidence"": 0.55}",end_turn,153,634,,0.006646,2
pbmc_c6_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}
```",end_turn,138,45,,0.000726,2
pbmc_c5_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,FCGR3A Monocytes,CD16+ non-classical monocytes,0.85,"{""cell_type"": ""CD16+ non-classical monocytes"", ""confidence"": 0.85}",end_turn,153,256,,0.002866,2
pbmc_c6_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,Dendritic cells,"Conventional dendritic cell (myeloid DC, cDC2)",0.75,"{""cell_type"": ""Conventional dendritic cell (myeloid DC, cDC2)"", ""confidence"": 0.75}",end_turn,123,44,,0.000686,2
pbmc_c6_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, HLA-DR+ antigen-presenting cell)",0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC, HLA-DR+ antigen-presenting cell)"", ""confidence"": 0.75}",end_turn,153,326,,0.003566,2
pbmc_c6_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Dendritic cells,"Monocyte (myeloid dendritic cell/monocyte-derived, antigen-presenting)",0.65,"```json
{""cell_type"": ""Monocyte (myeloid dendritic cell/monocyte-derived, antigen-presenting)"", ""confidence"": 0.65}
```",end_turn,122,59,,0.000834,2
pbmc_c6_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Dendritic cells,"Monocyte (classical, CD14+)",0.7,"{""cell_type"": ""Monocyte (classical, CD14+)"", ""confidence"": 0.7}",end_turn,153,349,,0.003796,2
pbmc_c6_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Dendritic cells,Monocyte/myeloid cell,0.7,"{""cell_type"": ""Monocyte/myeloid cell"", ""confidence"": 0.7}",end_turn,117,33,,0.000564,2
pbmc_c6_n_genes_1_r0_symbol,symbol,n_genes,1,0,Dendritic cells,"Dendritic cell / antigen-presenting cell (myeloid lineage, e.g., monocyte or dendritic cell)",0.3,"{""cell_type"": ""Dendritic cell / antigen-presenting cell (myeloid lineage, e.g., monocyte or dendritic cell)"", ""confidence"": 0.3}",end_turn,72,63,,0.000774,2
pbmc_c6_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,Dendritic cells,Neutrophil,0.7,"{""cell_type"": ""Neutrophil"", ""confidence"": 0.7}",end_turn,153,493,,0.005236,2
pbmc_c6_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Dendritic cells,Monocyte (myeloid lineage),0.75,"{""cell_type"": ""Monocyte (myeloid lineage)"", ""confidence"": 0.75}",end_turn,153,346,,0.003766,2
pbmc_c6_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,Dendritic cells,"T cell (likely, based on HLA-DPA1 marker)",0.3,"```json
{""cell_type"": ""T cell (likely, based on HLA-DPA1 marker)"", ""confidence"": 0.3}
```",end_turn,72,47,,0.000614,2
pbmc_c6_n_genes_3_r0_symbol,symbol,n_genes,3,0,Dendritic cells,Dendritic cell (or other antigen-presenting cell such as B cell/monocyte) - MHC class II high,0.6,"```json
{""cell_type"": ""Dendritic cell (or other antigen-presenting cell such as B cell/monocyte) - MHC class II high"", ""confidence"": 0.6}
```",end_turn,89,63,,0.000808,2
pbmc_c6_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,Dendritic cells,"Dendritic cell (or other antigen-presenting cell, e.g., monocyte/B cell) - marked by MHC class II genes HLA-DPA1, HLA-DPB1, HLA-DRA",0.55,"{""cell_type"": ""Dendritic cell (or other antigen-presenting cell, e.g., monocyte/B cell) - marked by MHC class II genes HLA-DPA1, HLA-DPB1, HLA-DRA"", ""confidence"": 0.55}",end_turn,90,186,,0.00204,2
pbmc_c6_n_genes_5_r0_symbol,symbol,n_genes,5,0,Dendritic cells,"Antigen-presenting cell (e.g., dendritic cell/B cell/monocyte - MHC class II high, likely myeloid dendritic cell)",0.6,"```json
{""cell_type"": ""Antigen-presenting cell (e.g., dendritic cell/B cell/monocyte - MHC class II high, likely myeloid dendritic cell)"", ""confidence"": 0.6}
```",end_turn,102,77,,0.000974,2
pbmc_c6_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,Dendritic cells,"Dendritic cell / antigen-presenting cell (myeloid, e.g. monocyte-derived dendritic cell or macrophage) - marked by MHC class II genes (HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DRB1) and CD74",0.6,"{""cell_type"": ""Dendritic cell / antigen-presenting cell (myeloid, e.g. monocyte-derived dendritic cell or macrophage) - marked by MHC class II genes (HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DRB1) and CD74"", ""confidence"": 0.6}",end_turn,108,267,,0.002886,2
pbmc_c6_n_genes_10_r0_symbol,symbol,n_genes,10,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}
```",end_turn,138,45,,0.000726,2
pbmc_c6_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, antigen-presenting cell)",0.85,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC, antigen-presenting cell)"", ""confidence"": 0.85}",end_turn,153,294,,0.003246,2
pbmc_c6_noise_0_r0_symbol,symbol,noise,0,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, HLA-DR+ CD1c/FCER1A+ subset)",0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC, HLA-DR+ CD1c/FCER1A+ subset)"", ""confidence"": 0.85}
```",end_turn,138,68,,0.000956,2
pbmc_c6_noise_2_r0_symbol,symbol,noise,2,0,Dendritic cells,"Dendritic cell (myeloid/conventional DC, likely cDC2 based on FCER1A and HLA-DR/DP/DQ expression)",0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC, likely cDC2 based on FCER1A and HLA-DR/DP/DQ expression)"", ""confidence"": 0.85}
```",end_turn,135,76,,0.00103,2
pbmc_c6_noise_0_r0_ensembl,ensembl,noise,0,0,Dendritic cells,Dendritic cell (myeloid/conventional DC) or monocyte - antigen-presenting cell characterized by high MHC class II expression,0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC) or monocyte - antigen-presenting cell characterized by high MHC class II expression"", ""confidence"": 0.75}",end_turn,153,442,,0.004726,2
pbmc_c6_noise_2_r1_symbol,symbol,noise,2,1,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}
```",end_turn,132,45,,0.000714,2
pbmc_c6_noise_2_r0_ensembl,ensembl,noise,2,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}",end_turn,153,377,,0.004076,2
pbmc_c6_noise_2_r2_symbol,symbol,noise,2,2,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.7,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.7}
```",end_turn,134,45,,0.000718,2
pbmc_c6_noise_4_r0_symbol,symbol,noise,4,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.75}",end_turn,130,40,,0.00066,2
pbmc_c6_noise_2_r1_ensembl,ensembl,noise,2,1,Dendritic cells,Dendritic cell (conventional/myeloid DC),0.85,"```json
{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.85}
```

**Reasoning:** The gene set is dominated by MHC class II genes (HLA-DPA1, HLA-DRB1, HLA-DQA1, HLA-DRB5, HLA-DMA) along with CD74 (invariant chain, MHC II chaperone), CST3 (Cystatin C, highly expressed in myeloid/DC lineages), and FCER1A (high-affinity IgE receptor alpha chain, a classic conventional dendritic cell marker). This combination—especially FCER1A + CD74 + multiple HLA-DR/DP/DQ genes—is a well-established signature for conventional (myeloid) dendritic cells in human blood scRNA-seq datasets.",end_turn,153,640,,0.006706,2
pbmc_c6_noise_2_r2_ensembl,ensembl,noise,2,2,Dendritic cells,"Dendritic cell (myeloid/conventional DC, antigen-presenting cell)",0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC, antigen-presenting cell)"", ""confidence"": 0.75}",end_turn,153,487,,0.005176,2
pbmc_c6_noise_4_r1_symbol,symbol,noise,4,1,Dendritic cells,Dendritic cell (conventional/myeloid DC),0.85,"```json
{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.85}
```",end_turn,136,45,,0.000722,2
pbmc_c6_noise_4_r2_symbol,symbol,noise,4,2,Dendritic cells,Dendritic cell (conventional/myeloid DC),0.75,"{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.75}",end_turn,123,40,,0.000646,2
pbmc_c6_noise_4_r0_ensembl,ensembl,noise,4,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}",end_turn,153,420,,0.004506,2
pbmc_c6_noise_4_r1_ensembl,ensembl,noise,4,1,Dendritic cells,Conventional (myeloid) dendritic cell,0.85,"{""cell_type"": ""Conventional (myeloid) dendritic cell"", ""confidence"": 0.85}",end_turn,153,355,,0.003856,2
pbmc_c6_noise_6_r0_symbol,symbol,noise,6,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.6,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.6}
```",end_turn,133,45,,0.000716,2
pbmc_c6_noise_6_r1_symbol,symbol,noise,6,1,Dendritic cells,Dendritic cell (conventional/myeloid DC),0.65,"{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.65}",end_turn,126,40,,0.000652,2
pbmc_c6_noise_4_r2_ensembl,ensembl,noise,4,2,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.75,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.75}

**Reasoning:** The gene set is dominated by MHC class II machinery genes — HLA-DRA, HLA-DRB1, HLA-DMA (antigen presentation), along with CD74 (MHC class II invariant chain, chaperone for HLA-DR) and CST3 (Cystatin C, highly expressed in myeloid/DC lineage). RUFY4 is a marker enriched in dendritic cells (involved in autophagy/phagocytosis regulation). This combination is characteristic of professional antigen-presenting cells, most consistent with a dendritic cell population (though could also represent monocyte/macrophage populations with high APC activity).",end_turn,153,615,,0.006456,2
pbmc_c6_noise_6_r2_symbol,symbol,noise,6,2,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.6,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.6}",end_turn,127,40,,0.000654,2
pbmc_c6_noise_6_r0_ensembl,ensembl,noise,6,0,Dendritic cells,"Dendritic cell (myeloid DC, based on high MHC class II genes HLA-DRB1/DQA1/DRB5 and CST3)",0.6,"```json
{""cell_type"": ""Dendritic cell (myeloid DC, based on high MHC class II genes HLA-DRB1/DQA1/DRB5 and CST3)"", ""confidence"": 0.6}
```",end_turn,153,450,,0.004806,2
pbmc_c6_noise_6_r1_ensembl,ensembl,noise,6,1,Dendritic cells,"Conventional dendritic cell (cDC1), marked by BATF3 and high MHC class II gene expression (HLA-DRA, HLA-DPB1, HLA-DPA1, HLA-DMA) along with CST3",0.65,"{""cell_type"": ""Conventional dendritic cell (cDC1), marked by BATF3 and high MHC class II gene expression (HLA-DRA, HLA-DPB1, HLA-DPA1, HLA-DMA) along with CST3"", ""confidence"": 0.65}",end_turn,153,499,,0.005296,2
pbmc_c6_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.85,"```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}
```",end_turn,138,45,,0.000726,2
pbmc_c6_noise_6_r2_ensembl,ensembl,noise,6,2,Dendritic cells,Dendritic cell (myeloid/conventional DC),0.7,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.7}",end_turn,153,387,,0.004176,2
pbmc_c6_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,Dendritic cells,Dendritic cell (conventional/myeloid DC),0.85,"```json
{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.85}
```",end_turn,138,45,,0.000726,2
pbmc_c6_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,Dendritic cells,"Myeloid dendritic cell (conventional DC), based on HLA class II genes (HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DRB5, HLA-DQA1, HLA-DMA), CD74, CST3, and FCER1A",0.85,"{""cell_type"": ""Myeloid dendritic cell (conventional DC), based on HLA class II genes (HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DRB1, HLA-DRB5, HLA-DQA1, HLA-DMA), CD74, CST3, and FCER1A"", ""confidence"": 0.85}",end_turn,153,375,,0.004056,2
pbmc_c7_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,112,34,,0.000564,2
pbmc_c6_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,Dendritic cells,Myeloid dendritic cell (conventional DC),0.85,"{""cell_type"": ""Myeloid dendritic cell (conventional DC)"", ""confidence"": 0.85}",end_turn,153,340,,0.003706,2
pbmc_c7_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,Megakaryocytes,Platelets (megakaryocyte-derived),0.85,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.85}",end_turn,120,144,,0.00168,2
pbmc_c7_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,Megakaryocytes,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,153,311,,0.003416,2
pbmc_c7_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Megakaryocytes,Platelets/Megakaryocytes,0.85,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.85}",end_turn,123,34,,0.000586,2
pbmc_c7_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Megakaryocytes,Platelet (thrombocyte),0.65,"```json
{""cell_type"": ""Platelet (thrombocyte)"", ""confidence"": 0.65}
```",end_turn,124,38,,0.000628,2
pbmc_c7_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Megakaryocytes,Platelets,0.9,"{""cell_type"": ""Platelets"", ""confidence"": 0.9}",end_turn,153,599,,0.006296,2
pbmc_c7_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,Megakaryocytes,Platelets,0.75,"{""cell_type"": ""Platelets"", ""confidence"": 0.75}",end_turn,153,421,,0.004516,2
pbmc_c7_n_genes_1_r0_symbol,symbol,n_genes,1,0,Megakaryocytes,Platelets/Megakaryocytes,0.9,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.9}",end_turn,67,34,,0.000474,2
pbmc_c7_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,Megakaryocytes,Platelets (megakaryocyte-derived),0.9,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.9}",end_turn,72,82,,0.000964,2
pbmc_c7_n_genes_3_r0_symbol,symbol,n_genes,3,0,Megakaryocytes,Platelets/Megakaryocytes,0.95,"```json
{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}
```",end_turn,77,39,,0.000544,2
