id,run,model,format,knob,level,replicate,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,normalized,score,strict,vague,label_source
hao_cPlasmablast_ribo_filter_on_r0_ensembl,0,gpt-5.6-terra,ensembl,ribo_filter,on,0,openrouter,Plasmablast,Plasma cell,0.99,"{""cell_type"":""Plasma cell"",""confidence"":0.99}",stop,122,490,470.0,0.006124,,,,Plasmablast,1.0,1.0,0.0,rule
hao_cPlasmablast_ribo_filter_on_r0_ensembl,0,panglaodb-lookup,ensembl,ribo_filter,on,0,none,Plasmablast,Plasmablast,,Plasma cells,,0,0,0.0,0.0,4.0,1.0,"[""Plasmablast""]",Plasmablast,1.0,1.0,0.0,rule
hao_cPlasmablast_ribo_filter_on_r0_symbol,0,cellmarker-lookup,symbol,ribo_filter,on,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0.0,0.0,4.0,1.0,"[""Plasmablast""]",Plasmablast,1.0,1.0,0.0,rule
hao_cPlasmablast_ribo_filter_on_r0_symbol,0,claude-sonnet-5,symbol,ribo_filter,on,0,anthropic,Plasmablast,Plasma cells,0.95,"{""cell_type"": ""Plasma cells"", ""confidence"": 0.95}",end_turn,141,27,,0.000552,,,,Plasmablast,1.0,1.0,0.0,rule
hao_cPlasmablast_ribo_filter_on_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,on,0,openrouter,Plasmablast,plasma cell,0.98,"```json
{
  ""cell_type"": ""plasma cell"",
  ""confidence"": 0.98
}
```",stop,87,295,266.0,0.0011715,,,,Plasmablast,1.0,1.0,0.0,rule
hao_cPlasmablast_ribo_filter_on_r0_symbol,0,gpt-5.6-terra,symbol,ribo_filter,on,0,openrouter,Plasmablast,Plasmablast/plasma cell,0.99,"{""cell_type"":""Plasmablast/plasma cell"",""confidence"":0.99}",stop,95,66,42.0,0.000982,,,,Plasmablast,1.0,1.0,0.0,judge
hao_cPlasmablast_ribo_filter_on_r0_symbol,0,panglaodb-lookup,symbol,ribo_filter,on,0,none,Plasmablast,Plasmablast,,Plasma cells,,0,0,0.0,0.0,4.0,1.0,"[""Plasmablast""]",Plasmablast,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,10,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,10,0,anthropic,Platelet,Platelets,0.92,"{""cell_type"": ""Platelets"", ""confidence"": 0.92}",end_turn,170,299,,0.00333,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,10,0,openrouter,Platelet,Platelet,0.99,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.99
}
```",stop,185,593,564.0,0.0023625,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,10,0,openrouter,Platelet,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,122,346,327.0,0.004396,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,10,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_symbol,0,cellmarker-lookup,symbol,n_genes,10,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_symbol,0,claude-sonnet-5,symbol,n_genes,10,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,133,37,,0.000636,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_n_genes_10_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,10,0,openrouter,Platelet,Platelet,0.99,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.99
}
```",stop,84,441,412.0,0.00171675,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,10,0,openrouter,Platelet,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,93,51,32.0,0.000798,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_10_r0_symbol,0,panglaodb-lookup,symbol,n_genes,10,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,1,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,1.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,1,0,anthropic,Platelet,Platelets,0.85,"{""cell_type"": ""Platelets"", ""confidence"": 0.85}",end_turn,89,83,,0.001008,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,1,0,openrouter,Platelet,platelet,0.85,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.85
}
```",stop,59,1119,1090.0,0.0042405,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,1,0,openrouter,Platelet,unknown,0.05,"{""cell_type"":""unknown"",""confidence"":0.05}",stop,59,534,516.0,0.006526,,,,Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,1,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,1.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_symbol,0,cellmarker-lookup,symbol,n_genes,1,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,1.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_symbol,0,claude-sonnet-5,symbol,n_genes,1,0,anthropic,Platelet,Platelets,0.75,"{""cell_type"": ""Platelets"", ""confidence"": 0.75}",end_turn,85,25,,0.00042,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,1,0,openrouter,Platelet,Platelet,0.95,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.95
}
```",stop,48,341,312.0,0.00131475,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_1_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,1,0,openrouter,Platelet,naive CD4 T cell,0.55,"{""cell_type"":""naive CD4 T cell"",""confidence"":0.55}",stop,56,420,397.0,0.005152,,,,CD4 Naive,0.0,0.0,0.0,judge
hao_cPlatelet_n_genes_1_r0_symbol,0,panglaodb-lookup,symbol,n_genes,1,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,1.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_3_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,3,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,3.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_3_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,3,0,anthropic,Platelet,Platelets/Megakaryocytes,0.95,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.95}",end_turn,107,183,,0.002044,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_n_genes_3_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,3,0,openrouter,Platelet,Platelet,0.99,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.99
}
```",stop,87,689,660.0,0.002649,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_3_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,3,0,openrouter,Platelet,Platelet/megakaryocyte,0.99,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.99}",stop,73,293,269.0,0.003662,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_n_genes_3_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,3,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,3.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_3_r0_symbol,0,cellmarker-lookup,symbol,n_genes,3,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,3.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_3_r0_symbol,0,claude-sonnet-5,symbol,n_genes,3,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,94,37,,0.000558,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_n_genes_3_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,3,0,openrouter,Platelet,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,54,354,325.0,0.001368,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_3_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,3,0,openrouter,Platelet,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,62,57,38.0,0.000808,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_3_r0_symbol,0,panglaodb-lookup,symbol,n_genes,3,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,3.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_ensembl,0,cellmarker-lookup,ensembl,n_genes,5,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,5.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_ensembl,0,claude-sonnet-5,ensembl,n_genes,5,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,125,239,,0.00264,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_n_genes_5_r0_ensembl,0,gemini-3.8-flash,ensembl,n_genes,5,0,openrouter,Platelet,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,115,948,919.0,0.00364125,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_ensembl,0,gpt-5.6-terra,ensembl,n_genes,5,0,openrouter,Platelet,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,87,283,264.0,0.00357,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_ensembl,0,panglaodb-lookup,ensembl,n_genes,5,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,5.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_symbol,0,cellmarker-lookup,symbol,n_genes,5,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,5.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_symbol,0,claude-sonnet-5,symbol,n_genes,5,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,106,37,,0.000582,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_n_genes_5_r0_symbol,0,gemini-3.8-flash,symbol,n_genes,5,0,openrouter,Platelet,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,63,339,310.0,0.0013185,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_symbol,0,gpt-5.6-terra,symbol,n_genes,5,0,openrouter,Platelet,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,71,56,37.0,0.000814,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_n_genes_5_r0_symbol,0,panglaodb-lookup,symbol,n_genes,5,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,5.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,1-10,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,1-10,0,anthropic,Platelet,Platelets,0.95,"{""cell_type"": ""Platelets"", ""confidence"": 0.95}",end_turn,170,295,,0.00329,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,1-10,0,openrouter,Platelet,Platelet,0.99,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.99
}
```",stop,185,490,461.0,0.00197625,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,1-10,0,openrouter,Platelet,Platelet/megakaryocyte,0.98,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.98}",stop,122,153,129.0,0.00208,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_1-10_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,1-10,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_symbol,0,cellmarker-lookup,symbol,rank_window,1-10,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_symbol,0,claude-sonnet-5,symbol,rank_window,1-10,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,133,37,,0.000636,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_1-10_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,1-10,0,openrouter,Platelet,Platelet,0.99,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.99
}
```",stop,84,405,376.0,0.00158175,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,1-10,0,openrouter,Platelet,Platelets,0.99,"{""cell_type"":""Platelets"",""confidence"":0.99}",stop,93,59,40.0,0.000894,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_1-10_r0_symbol,0,panglaodb-lookup,symbol,rank_window,1-10,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_11-20_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,11-20,0,none,Platelet,CD8 T cell (subtype unclear),,Cytotoxic CD8+ T cell,,0,0,0.0,0.0,1.0,9.0,"[""B cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM"", ""CD8 TEM"", ""Eryth"", ""NK"", ""Platelet"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cPlatelet_rank_window_11-20_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,11-20,0,anthropic,Platelet,CD8+ T cells / NK cells (cytotoxic lymphocytes),0.55,"{""cell_type"": ""CD8+ T cells / NK cells (cytotoxic lymphocytes)"", ""confidence"": 0.55}",end_turn,170,611,,0.00645,,,,T cell (CD4/CD8/other unclear),0.0,0.0,1.0,judge
hao_cPlatelet_rank_window_11-20_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,11-20,0,openrouter,Platelet,Erythrocyte,0.98,"```json
{
  ""cell_type"": ""Erythrocyte"",
  ""confidence"": 0.98
}
```",stop,185,916,885.0,0.00357375,,,,Eryth,0.0,0.0,0.0,judge
hao_cPlatelet_rank_window_11-20_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,11-20,0,openrouter,Platelet,Platelet / megakaryocyte,0.78,"{""cell_type"":""Platelet / megakaryocyte"",""confidence"":0.78}",stop,122,597,573.0,0.007408,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_11-20_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,11-20,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,3.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_11-20_r0_symbol,0,cellmarker-lookup,symbol,rank_window,11-20,0,none,Platelet,CD8 T cell (subtype unclear),,Cytotoxic CD8+ T cell,,0,0,0.0,0.0,1.0,9.0,"[""B cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM"", ""CD8 TEM"", ""Eryth"", ""NK"", ""Platelet"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]",CD8 T cell (subtype unclear),0.0,0.0,1.0,rule
hao_cPlatelet_rank_window_11-20_r0_symbol,0,claude-sonnet-5,symbol,rank_window,11-20,0,anthropic,Platelet,"Platelet (or platelet-associated, possibly megakaryocyte-derived)",0.65,"```json
{""cell_type"": ""Platelet (or platelet-associated, possibly megakaryocyte-derived)"", ""confidence"": 0.65}
```",end_turn,141,53,,0.000812,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_11-20_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,11-20,0,openrouter,Platelet,Platelet,0.95,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.95
}
```",stop,88,405,376.0,0.00158475,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_11-20_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,11-20,0,openrouter,Platelet,Platelet/megakaryocyte,0.78,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.78}",stop,98,98,74.0,0.001372,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_11-20_r0_symbol,0,panglaodb-lookup,symbol,rank_window,11-20,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,3.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_21-30_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,21-30,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,2.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_21-30_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,21-30,0,anthropic,Platelet,Platelets/Megakaryocytes,0.7,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.7}",end_turn,170,635,,0.00669,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_21-30_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,21-30,0,openrouter,Platelet,platelet,0.99,"```json
{
  ""cell_type"": ""platelet"",
  ""confidence"": 0.99
}
```",stop,185,627,598.0,0.00249,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_21-30_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,21-30,0,openrouter,Platelet,CD14+ monocyte,0.78,"{""cell_type"":""CD14+ monocyte"",""confidence"":0.78}",stop,122,538,516.0,0.0067,,,,CD14 Mono,0.0,0.0,0.0,rule
hao_cPlatelet_rank_window_21-30_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,21-30,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,4.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_21-30_r0_symbol,0,cellmarker-lookup,symbol,rank_window,21-30,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,2.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_21-30_r0_symbol,0,claude-sonnet-5,symbol,rank_window,21-30,0,anthropic,Platelet,Platelets/Megakaryocytes,0.85,"```json
{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.85}
```",end_turn,134,39,,0.000658,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_21-30_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,21-30,0,openrouter,Platelet,Platelet,0.98,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.98
}
```",stop,90,235,206.0,0.00094875,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_21-30_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,21-30,0,openrouter,Platelet,Platelet/megakaryocyte,0.98,"{""cell_type"":""Platelet/megakaryocyte"",""confidence"":0.98}",stop,94,67,43.0,0.000992,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_21-30_r0_symbol,0,panglaodb-lookup,symbol,rank_window,21-30,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,4.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_31-40_r0_ensembl,0,cellmarker-lookup,ensembl,rank_window,31-40,0,none,Platelet,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cPlatelet_rank_window_31-40_r0_ensembl,0,claude-sonnet-5,ensembl,rank_window,31-40,0,anthropic,Platelet,Platelets/Megakaryocytes,0.45,"```json
{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.45}
```",end_turn,170,476,,0.0051,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_31-40_r0_ensembl,0,gemini-3.8-flash,ensembl,rank_window,31-40,0,openrouter,Platelet,CD16+ monocytes,0.95,"```json
{
  ""cell_type"": ""CD16+ monocytes"",
  ""confidence"": 0.95
}
```",stop,185,2328,2296.0,0.00886875,,,,CD16 Mono,0.0,0.0,0.0,rule
hao_cPlatelet_rank_window_31-40_r0_ensembl,0,gpt-5.6-terra,ensembl,rank_window,31-40,0,openrouter,Platelet,Monocyte,0.78,"{""cell_type"":""Monocyte"",""confidence"":0.78}",stop,122,1046,1027.0,0.012796,,,,Monocyte (subtype unclear),0.0,0.0,1.0,rule
hao_cPlatelet_rank_window_31-40_r0_ensembl,0,panglaodb-lookup,ensembl,rank_window,31-40,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,1.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_rank_window_31-40_r0_symbol,0,cellmarker-lookup,symbol,rank_window,31-40,0,none,Platelet,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",Unknown / low-quality / no cell type given,0.0,0.0,0.0,rule
hao_cPlatelet_rank_window_31-40_r0_symbol,0,claude-sonnet-5,symbol,rank_window,31-40,0,anthropic,Platelet,Platelets/Megakaryocytes,0.55,"```json
{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.55}
```",end_turn,137,39,,0.000664,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_rank_window_31-40_r0_symbol,0,gemini-3.8-flash,symbol,rank_window,31-40,0,openrouter,Platelet,monocyte,0.9,"```json
{
  ""cell_type"": ""monocyte"",
  ""confidence"": 0.9
}
```",stop,84,1357,1329.0,0.00515175,,,,Monocyte (subtype unclear),0.0,0.0,1.0,rule
hao_cPlatelet_rank_window_31-40_r0_symbol,0,gpt-5.6-terra,symbol,rank_window,31-40,0,openrouter,Platelet,Monocyte,0.68,"{""cell_type"":""Monocyte"",""confidence"":0.68}",stop,93,515,496.0,0.006366,,,,Monocyte (subtype unclear),0.0,0.0,1.0,rule
hao_cPlatelet_rank_window_31-40_r0_symbol,0,panglaodb-lookup,symbol,rank_window,31-40,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,1.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_ribo_filter_off_r0_ensembl,0,cellmarker-lookup,ensembl,ribo_filter,off,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_ribo_filter_off_r0_ensembl,0,claude-sonnet-5,ensembl,ribo_filter,off,0,anthropic,Platelet,Platelets,0.95,"{""cell_type"": ""Platelets"", ""confidence"": 0.95}",end_turn,170,321,,0.00355,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_ribo_filter_off_r0_ensembl,0,gemini-3.8-flash,ensembl,ribo_filter,off,0,openrouter,Platelet,Platelet,0.99,"```json
{
  ""cell_type"": ""Platelet"",
  ""confidence"": 0.99
}
```",stop,185,936,907.0,0.00364875,,,,Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_ribo_filter_off_r0_ensembl,0,gpt-5.6-terra,ensembl,ribo_filter,off,0,openrouter,Platelet,Platelets / megakaryocyte-derived cells,0.96,"{""cell_type"":""Platelets / megakaryocyte-derived cells"",""confidence"":0.96}",stop,122,455,429.0,0.005704,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_ribo_filter_off_r0_ensembl,0,panglaodb-lookup,ensembl,ribo_filter,off,0,none,Platelet,Platelet,,Platelets,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_ribo_filter_off_r0_symbol,0,cellmarker-lookup,symbol,ribo_filter,off,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",Platelet,1.0,1.0,0.0,rule
hao_cPlatelet_ribo_filter_off_r0_symbol,0,claude-sonnet-5,symbol,ribo_filter,off,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.97}",end_turn,133,37,,0.000636,,,,Platelet,1.0,1.0,0.0,judge
hao_cPlatelet_ribo_filter_off_r0_symbol,0,gemini-3.8-flash,symbol,ribo_filter,off,0,openrouter,Platelet,Platelets,0.99,"```json
{
  ""cell_type"": ""Platelets"",
  ""confidence"": 0.99
}
```",stop,84,472,443.0,0.001833,,,,Platelet,1.0,1.0,0.0,rule
