id,format,knob,level,replicate,run,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd
hao_ccDC2_noise_6_r1_symbol,symbol,noise,6,1,0,cDC2,Dendritic cell (myeloid/conventional DC),0.6,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.6}",end_turn,144,40,,0.000688
hao_ccDC2_noise_4_r2_ensembl,ensembl,noise,4,2,0,cDC2,"Monocytes (likely CD14+ classical monocytes or myeloid dendritic cells) - marked by high MHC class II genes (HLA-DPB1, HLA-DQB1, HLA-DRB1), LYZ, and CST3",0.75,"{""cell_type"": ""Monocytes (likely CD14+ classical monocytes or myeloid dendritic cells) - marked by high MHC class II genes (HLA-DPB1, HLA-DQB1, HLA-DRB1), LYZ, and CST3"", ""confidence"": 0.75}",end_turn,170,446,,0.0048
hao_ccDC2_noise_6_r2_symbol,symbol,noise,6,2,0,cDC2,"Monocyte (myeloid dendritic cell/classical monocyte, HLA-DR+ LYZ+)",0.7,"```json
{""cell_type"": ""Monocyte (myeloid dendritic cell/classical monocyte, HLA-DR+ LYZ+)"", ""confidence"": 0.7}
```",end_turn,156,64,,0.000952
hao_ccDC2_noise_6_r1_ensembl,ensembl,noise,6,1,0,cDC2,Dendritic cells (myeloid/conventional DCs),0.7,"{""cell_type"": ""Dendritic cells (myeloid/conventional DCs)"", ""confidence"": 0.7}",end_turn,170,349,,0.00383
hao_ccDC2_noise_6_r0_ensembl,ensembl,noise,6,0,0,cDC2,Dendritic cell (myeloid DC),0.7,"```json
{""cell_type"": ""Dendritic cell (myeloid DC)"", ""confidence"": 0.7}
```",end_turn,170,682,,0.00716
hao_ccDC2_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,cDC2,Dendritic cell (conventional/myeloid DC),0.8,"```json
{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.8}
```",end_turn,153,45,,0.000756
hao_ccDC2_noise_6_r2_ensembl,ensembl,noise,6,2,0,cDC2,"Monocyte (CD14+ myeloid, antigen-presenting cell) - HLA-DR/LYZ high",0.8,"{""cell_type"": ""Monocyte (CD14+ myeloid, antigen-presenting cell) - HLA-DR/LYZ high"", ""confidence"": 0.8}",end_turn,170,239,,0.00273
hao_ccDC2_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,cDC2,Dendritic cell (conventional/myeloid DC),0.85,"```json
{""cell_type"": ""Dendritic cell (conventional/myeloid DC)"", ""confidence"": 0.85}
```",end_turn,153,45,,0.000756
hao_cdnT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,dnT,CD8+ memory T cell (GZMK+ effector/central memory T cell),0.75,"```json
{""cell_type"": ""CD8+ memory T cell (GZMK+ effector/central memory T cell)"", ""confidence"": 0.75}
```",end_turn,130,53,,0.00079
hao_ccDC2_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,cDC2,Myeloid dendritic cells (conventional DCs),0.75,"{""cell_type"": ""Myeloid dendritic cells (conventional DCs)"", ""confidence"": 0.75}",end_turn,170,441,,0.00475
hao_cdnT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,dnT,"Naive T cell (CD4+ T cell, likely naive/resting subset)",0.75,"```json
{""cell_type"": ""Naive T cell (CD4+ T cell, likely naive/resting subset)"", ""confidence"": 0.75}
```",end_turn,138,52,,0.000796
hao_ccDC2_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,cDC2,"Monocyte (myeloid antigen-presenting cell, likely CD14+ monocyte or dendritic cell)",0.75,"```json
{""cell_type"": ""Monocyte (myeloid antigen-presenting cell, likely CD14+ monocyte or dendritic cell)"", ""confidence"": 0.75}
```",end_turn,170,779,,0.00813
hao_cdnT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,dnT,CD8+ memory T cell (GZMK+ CD27+ TCF7+ T lymphocyte),0.8,"{""cell_type"": ""CD8+ memory T cell (GZMK+ CD27+ TCF7+ T lymphocyte)"", ""confidence"": 0.8}",end_turn,170,491,,0.00525
hao_cdnT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,dnT,T lymphocyte (likely CD4+ T cell),0.55,"```json
{""cell_type"": ""T lymphocyte (likely CD4+ T cell)"", ""confidence"": 0.55}
```",end_turn,139,45,,0.000728
hao_cdnT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,dnT,T cell (lymphocyte),0.65,"{""cell_type"": ""T cell (lymphocyte)"", ""confidence"": 0.65}",end_turn,140,32,,0.0006
hao_cdnT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,dnT,"T cells (likely naive CD4+ T cells based on LEF1, CD3E, LCK expression)",0.85,"{""cell_type"": ""T cells (likely naive CD4+ T cells based on LEF1, CD3E, LCK expression)"", ""confidence"": 0.85}",end_turn,170,447,,0.00481
hao_cdnT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,dnT,Plasmacytoid dendritic cell,0.3,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.3}",end_turn,86,35,,0.000522
hao_cdnT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,dnT,"T cells (lymphocyte population, likely NK/T cell subset based on ETS1, CLEC2D, GPR183 expression)",0.35,"{""cell_type"": ""T cells (lymphocyte population, likely NK/T cell subset based on ETS1, CLEC2D, GPR183 expression)"", ""confidence"": 0.35}",end_turn,170,721,,0.00755
hao_cdnT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,dnT,B cells,0.6,"{""cell_type"": ""B cells"", ""confidence"": 0.6}",end_turn,170,470,,0.00504
hao_cdnT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,dnT,CD8+ memory T cell,0.6,"{""cell_type"": ""CD8+ memory T cell"", ""confidence"": 0.6}",end_turn,96,31,,0.000502
hao_cdnT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,dnT,CD8+ memory T cell,0.7,"{""cell_type"": ""CD8+ memory T cell"", ""confidence"": 0.7}",end_turn,105,31,,0.00052
hao_cdnT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,dnT,"Uncertain — insufficient marker information (single gene, NUCB2, is not a canonical PBMC lineage marker)",0.15,"```json
{""cell_type"": ""Uncertain — insufficient marker information (single gene, NUCB2, is not a canonical PBMC lineage marker)"", ""confidence"": 0.15}
```",end_turn,89,400,,0.004178
hao_cdnT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,dnT,CD8+ memory T cells,0.6,"{""cell_type"": ""CD8+ memory T cells"", ""confidence"": 0.6}",end_turn,107,499,,0.005204
hao_cdnT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,dnT,CD8+ memory T cells (GZMK+ effector/memory CD8 T cells),0.75,"```json
{""cell_type"": ""CD8+ memory T cells (GZMK+ effector/memory CD8 T cells)"", ""confidence"": 0.75}
```",end_turn,125,261,,0.00286
hao_cdnT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,dnT,CD8+ memory T cell (GZMK+ effector memory / early memory T cell),0.75,"```json
{""cell_type"": ""CD8+ memory T cell (GZMK+ effector memory / early memory T cell)"", ""confidence"": 0.75}
```",end_turn,130,55,,0.00081
hao_cdnT_noise_0_r0_symbol,symbol,noise,0,0,0,dnT,Memory CD8+ T cell (CD3D+/GZMK+/CD27+/TCF7+ effector memory T cell),0.75,"```json
{""cell_type"": ""Memory CD8+ T cell (CD3D+/GZMK+/CD27+/TCF7+ effector memory T cell)"", ""confidence"": 0.75}
```",end_turn,130,69,,0.00095
hao_cdnT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,dnT,CD8+ memory T cells (GZMK+ effector memory T cells),0.75,"{""cell_type"": ""CD8+ memory T cells (GZMK+ effector memory T cells)"", ""confidence"": 0.75}",end_turn,170,362,,0.00396
hao_cdnT_noise_2_r0_symbol,symbol,noise,2,0,0,dnT,CD8+ memory T cell (GZMK+ effector/memory T cell),0.7,"{""cell_type"": ""CD8+ memory T cell (GZMK+ effector/memory T cell)"", ""confidence"": 0.7}",end_turn,130,47,,0.00073
hao_cdnT_noise_0_r0_ensembl,ensembl,noise,0,0,0,dnT,"T cells (CD3+, likely CD8+ memory/effector T cells based on GZMK, CD27, TCF7 expression)",0.85,"{""cell_type"": ""T cells (CD3+, likely CD8+ memory/effector T cells based on GZMK, CD27, TCF7 expression)"", ""confidence"": 0.85}",end_turn,170,360,,0.00394
hao_cdnT_noise_2_r1_symbol,symbol,noise,2,1,0,dnT,CD8+ memory T cell (GZMK+ effector/memory CD8 T cell),0.7,"{""cell_type"": ""CD8+ memory T cell (GZMK+ effector/memory CD8 T cell)"", ""confidence"": 0.7}",end_turn,131,51,,0.000772
hao_cdnT_noise_2_r2_symbol,symbol,noise,2,2,0,dnT,CD8+ memory T cell (GZMK+ CD27+ TCF7+ memory/effector-memory T cell),0.65,"```json
{""cell_type"": ""CD8+ memory T cell (GZMK+ CD27+ TCF7+ memory/effector-memory T cell)"", ""confidence"": 0.65}
```",end_turn,136,66,,0.000932
hao_cdnT_noise_2_r0_ensembl,ensembl,noise,2,0,0,dnT,CD8+ T cells (memory/effector),0.75,"Looking at these genes, I can identify several key markers:
- **TRAC** (ENSG00000277734) - T cell receptor alpha constant
- **CD3G** (ENSG00000160654) - T cell receptor complex component
- **CD27** (ENSG00000139193) - T cell costimulatory molecule
- **GZMK** (ENSG00000113088) - Granzyme K, expressed in cytotoxic lymphocytes
- **NCR3** (ENSG00000176155) - Natural cytotoxicity receptor, expressed in T/NK cells
- **FYB1** (ENSG00000082074) - T cell signaling adaptor

This gene signature (TRAC, CD3G, CD27, GZMK) is highly characteristic of T lymphocytes, specifically suggesting a memory/effector CD8+ T cell population given the granzyme K expression combined with CD27.

```json
{""cell_type"": ""CD8+ T cells (memory/effector)"", ""confidence"": 0.75}
```",end_turn,170,820,,0.00854
hao_cdnT_noise_4_r0_symbol,symbol,noise,4,0,0,dnT,"Naive T cell (CD4+/CD8+, likely CD4 naive)",0.6,"{""cell_type"": ""Naive T cell (CD4+/CD8+, likely CD4 naive)"", ""confidence"": 0.6}",end_turn,132,47,,0.000734
hao_cdnT_noise_2_r1_ensembl,ensembl,noise,2,1,0,dnT,"CD8+ memory T cells (T cell cluster expressing CD3D, TRAC, CD27, TCF7, GZMK)",0.7,"{""cell_type"": ""CD8+ memory T cells (T cell cluster expressing CD3D, TRAC, CD27, TCF7, GZMK)"", ""confidence"": 0.7}",end_turn,170,549,,0.00583
hao_cdnT_noise_4_r1_symbol,symbol,noise,4,1,0,dnT,CD8+ memory T cell (GZMK+ effector memory T cell),0.65,"```json
{""cell_type"": ""CD8+ memory T cell (GZMK+ effector memory T cell)"", ""confidence"": 0.65}
```",end_turn,134,51,,0.000778
hao_cdnT_noise_2_r2_ensembl,ensembl,noise,2,2,0,dnT,CD8+ memory T cells (GZMK+ memory CD8 T cell subset),0.75,"{""cell_type"": ""CD8+ memory T cells (GZMK+ memory CD8 T cell subset)"", ""confidence"": 0.75}",end_turn,170,654,,0.00688
hao_cdnT_noise_4_r0_ensembl,ensembl,noise,4,0,0,dnT,Naive T cells (CD3D+ TCF7+ CD27+),0.7,"{""cell_type"": ""Naive T cells (CD3D+ TCF7+ CD27+)"", ""confidence"": 0.7}",end_turn,170,346,,0.0038
hao_cdnT_noise_4_r2_symbol,symbol,noise,4,2,0,dnT,CD8+ memory/effector T cell (GZMK+),0.7,"{""cell_type"": ""CD8+ memory/effector T cell (GZMK+)"", ""confidence"": 0.7}",end_turn,139,41,,0.000688
hao_cdnT_noise_4_r1_ensembl,ensembl,noise,4,1,0,dnT,CD8+ effector memory T cells (GZMK+ CD27+ CD3G+),0.75,"{""cell_type"": ""CD8+ effector memory T cells (GZMK+ CD27+ CD3G+)"", ""confidence"": 0.75}",end_turn,170,394,,0.00428
hao_cdnT_noise_6_r0_symbol,symbol,noise,6,0,0,dnT,"Naive T cell (CD4+/CD8+, likely CD4 naive/memory stem-like)",0.6,"{""cell_type"": ""Naive T cell (CD4+/CD8+, likely CD4 naive/memory stem-like)"", ""confidence"": 0.6}",end_turn,135,54,,0.00081
hao_cdnT_noise_6_r1_symbol,symbol,noise,6,1,0,dnT,T cell (likely CD4+ T lymphocyte),0.65,"```json
{""cell_type"": ""T cell (likely CD4+ T lymphocyte)"", ""confidence"": 0.65}
```",end_turn,138,45,,0.000726
hao_cdnT_noise_4_r2_ensembl,ensembl,noise,4,2,0,dnT,CD8+ memory/effector T cells (GZMK+ subset),0.75,"```json
{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ subset)"", ""confidence"": 0.75}
```",end_turn,170,505,,0.00539
hao_cdnT_noise_6_r2_symbol,symbol,noise,6,2,0,dnT,T cell (CD3D+ lymphocyte),0.7,"```json
{""cell_type"": ""T cell (CD3D+ lymphocyte)"", ""confidence"": 0.7}
```",end_turn,139,43,,0.000708
hao_cdnT_noise_6_r0_ensembl,ensembl,noise,6,0,0,dnT,Naive T cells (CD3+ TCF7+ CD27+ LEF1+),0.7,"{""cell_type"": ""Naive T cells (CD3+ TCF7+ CD27+ LEF1+)"", ""confidence"": 0.7}",end_turn,170,385,,0.00419
hao_cdnT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,dnT,Memory CD8+ T cell (CD3+ CD27+ GZMK+ memory T lymphocyte),0.75,"```json
{""cell_type"": ""Memory CD8+ T cell (CD3+ CD27+ GZMK+ memory T lymphocyte)"", ""confidence"": 0.75}
```",end_turn,130,64,,0.0009
hao_cdnT_noise_6_r2_ensembl,ensembl,noise,6,2,0,dnT,T cell,0.7,"{""cell_type"": ""T cell"", ""confidence"": 0.7}",end_turn,170,269,,0.00303
hao_cdnT_noise_6_r1_ensembl,ensembl,noise,6,1,0,dnT,T cells (CD3+ T lymphocytes),0.75,"{""cell_type"": ""T cells (CD3+ T lymphocytes)"", ""confidence"": 0.75}",end_turn,170,510,,0.00544
hao_cdnT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,dnT,CD8+ memory T cell (GZMK+ CD27+ TCF7+ subset),0.75,"```json
{""cell_type"": ""CD8+ memory T cell (GZMK+ CD27+ TCF7+ subset)"", ""confidence"": 0.75}
```",end_turn,130,57,,0.00083
hao_cdnT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,dnT,"T cells (memory CD8+ T cells, based on CD3D/CD3G/TRAC/CD27/TCF7/GZMK)",0.85,"{""cell_type"": ""T cells (memory CD8+ T cells, based on CD3D/CD3G/TRAC/CD27/TCF7/GZMK)"", ""confidence"": 0.85}",end_turn,170,433,,0.00467
hao_cgdT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,gdT,NK/T cell (likely gamma-delta T cell or NK-like T cell),0.65,"{""cell_type"": ""NK/T cell (likely gamma-delta T cell or NK-like T cell)"", ""confidence"": 0.65}",end_turn,137,48,,0.000754
hao_cdnT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,dnT,CD8+ memory T cell (GZMK+ memory/effector T lymphocyte),0.75,"```json
{""cell_type"": ""CD8+ memory T cell (GZMK+ memory/effector T lymphocyte)"", ""confidence"": 0.75}
```",end_turn,170,609,,0.00643
hao_cgdT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,gdT,NK cell (natural killer cell),0.85,"{""cell_type"": ""NK cell (natural killer cell)"", ""confidence"": 0.85}",end_turn,133,33,,0.000596
hao_cgdT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,gdT,CD8+ cytotoxic T cells (or NKT cells),0.7,"{""cell_type"": ""CD8+ cytotoxic T cells (or NKT cells)"", ""confidence"": 0.7}",end_turn,170,348,,0.00382
hao_cgdT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,gdT,CD8+ cytotoxic T lymphocytes,0.8,"```json
{""cell_type"": ""CD8+ cytotoxic T lymphocytes"", ""confidence"": 0.8}
```",end_turn,170,590,,0.00624
hao_cgdT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,gdT,Gamma-delta T cells,0.75,"{""cell_type"": ""Gamma-delta T cells"", ""confidence"": 0.75}",end_turn,131,31,,0.000572
hao_cgdT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,gdT,NK cells (natural killer cells),0.85,"{""cell_type"": ""NK cells (natural killer cells)"", ""confidence"": 0.85}",end_turn,170,277,,0.00311
hao_cgdT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,gdT,"Cytotoxic effector T cell / NK cell (CD8+ effector/memory T cell, GZMH+FGFBP2+)",0.65,"```json
{""cell_type"": ""Cytotoxic effector T cell / NK cell (CD8+ effector/memory T cell, GZMH+FGFBP2+)"", ""confidence"": 0.65}
```",end_turn,133,71,,0.000976
hao_cgdT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,gdT,Gamma-delta T cells,0.85,"{""cell_type"": ""Gamma-delta T cells"", ""confidence"": 0.85}",end_turn,85,31,,0.00048
hao_cgdT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,gdT,T cell,0.85,"{""cell_type"": ""T cell"", ""confidence"": 0.85}",end_turn,89,70,,0.000878
hao_cgdT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,gdT,Gamma-delta T cells,0.9,"```json
{""cell_type"": ""Gamma-delta T cells"", ""confidence"": 0.9}
```",end_turn,96,36,,0.000552
hao_cgdT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,gdT,Gamma-delta T cells,0.9,"{""cell_type"": ""Gamma-delta T cells"", ""confidence"": 0.9}",end_turn,107,119,,0.001404
hao_cgdT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,gdT,Gamma-delta (γδ) T cells,0.8,"{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.8}",end_turn,106,36,,0.000572
hao_cgdT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,gdT,Gamma delta (γδ) T cells,0.85,"```json
{""cell_type"": ""Gamma delta (γδ) T cells"", ""confidence"": 0.85}
```",end_turn,125,215,,0.0024
hao_cgdT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,gdT,Gamma-delta (γδ) T cells,0.8,"```json
{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.8}
```",end_turn,131,41,,0.000672
hao_cgdT_noise_0_r0_symbol,symbol,noise,0,0,0,gdT,Gamma-delta T cell,0.8,"{""cell_type"": ""Gamma-delta T cell"", ""confidence"": 0.8}",end_turn,131,31,,0.000572
hao_cgdT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,gdT,CD8+ cytotoxic T cell,0.85,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}",end_turn,170,383,,0.00417
hao_cgdT_noise_2_r0_symbol,symbol,noise,2,0,0,gdT,Gamma-delta T cells,0.75,"```json
{""cell_type"": ""Gamma-delta T cells"", ""confidence"": 0.75}
```",end_turn,128,36,,0.000616
hao_cgdT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,gdT,NK cells (natural killer cells),0.8,"```json
{""cell_type"": ""NK cells (natural killer cells)"", ""confidence"": 0.8}
```",end_turn,170,1340,,0.01374
hao_cgdT_noise_0_r0_ensembl,ensembl,noise,0,0,0,gdT,CD8+ cytotoxic T cell,0.85,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}",end_turn,170,331,,0.00365
hao_cgdT_noise_2_r1_symbol,symbol,noise,2,1,0,gdT,gamma-delta T cell,0.7,"{""cell_type"": ""gamma-delta T cell"", ""confidence"": 0.7}",end_turn,133,30,,0.000566
hao_cgdT_noise_2_r0_ensembl,ensembl,noise,2,0,0,gdT,Gamma-delta (γδ) T cells,0.8,"{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.8}",end_turn,170,392,,0.00426
hao_cgdT_noise_2_r2_symbol,symbol,noise,2,2,0,gdT,Gamma-delta (γδ) T cell,0.75,"```json
{""cell_type"": ""Gamma-delta (γδ) T cell"", ""confidence"": 0.75}
```",end_turn,135,41,,0.00068
hao_cgdT_noise_4_r0_symbol,symbol,noise,4,0,0,gdT,CD8+ cytotoxic T cell / NK-like T cell,0.75,"```json
{""cell_type"": ""CD8+ cytotoxic T cell / NK-like T cell"", ""confidence"": 0.75}
```",end_turn,139,48,,0.000758
hao_cgdT_noise_2_r1_ensembl,ensembl,noise,2,1,0,gdT,CD8+ cytotoxic T cells,0.85,"{""cell_type"": ""CD8+ cytotoxic T cells"", ""confidence"": 0.85}",end_turn,170,449,,0.00483
hao_cgdT_noise_2_r2_ensembl,ensembl,noise,2,2,0,gdT,T cell (likely CD8+ cytotoxic T cell),0.85,"{""cell_type"": ""T cell (likely CD8+ cytotoxic T cell)"", ""confidence"": 0.85}",end_turn,170,324,,0.00358
hao_cgdT_noise_4_r1_symbol,symbol,noise,4,1,0,gdT,gamma-delta T cell,0.85,"{""cell_type"": ""gamma-delta T cell"", ""confidence"": 0.85}",end_turn,134,30,,0.000568
hao_cgdT_noise_4_r2_symbol,symbol,noise,4,2,0,gdT,Gamma-delta T cell,0.75,"```json
{""cell_type"": ""Gamma-delta T cell"", ""confidence"": 0.75}
```",end_turn,138,36,,0.000636
hao_cgdT_noise_4_r1_ensembl,ensembl,noise,4,1,0,gdT,Gamma-delta T cells,0.85,"{""cell_type"": ""Gamma-delta T cells"", ""confidence"": 0.85}",end_turn,170,195,,0.00229
hao_cgdT_noise_4_r0_ensembl,ensembl,noise,4,0,0,gdT,CD8+ cytotoxic T cells,0.75,"{""cell_type"": ""CD8+ cytotoxic T cells"", ""confidence"": 0.75}",end_turn,170,458,,0.00492
hao_cgdT_noise_6_r0_symbol,symbol,noise,6,0,0,gdT,Gamma-delta T cells,0.72,"{""cell_type"": ""Gamma-delta T cells"", ""confidence"": 0.72}",end_turn,132,31,,0.000574
hao_cgdT_noise_4_r2_ensembl,ensembl,noise,4,2,0,gdT,T cell (likely CD8+ cytotoxic/effector T cell),0.85,"{""cell_type"": ""T cell (likely CD8+ cytotoxic/effector T cell)"", ""confidence"": 0.85}",end_turn,170,350,,0.00384
hao_cgdT_noise_6_r1_symbol,symbol,noise,6,1,0,gdT,CD8+ cytotoxic T cell (effector/memory),0.7,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.7}",end_turn,146,42,,0.000712
hao_cgdT_noise_6_r2_symbol,symbol,noise,6,2,0,gdT,Gamma-delta T cell,0.7,"{""cell_type"": ""Gamma-delta T cell"", ""confidence"": 0.7}",end_turn,138,31,,0.000586
hao_cgdT_noise_6_r0_ensembl,ensembl,noise,6,0,0,gdT,"T cells (likely cytotoxic/CD8+ T cells, given CD3D, CD3G, NKG7, SIRPG, and TCR-related genes)",0.85,"{""cell_type"": ""T cells (likely cytotoxic/CD8+ T cells, given CD3D, CD3G, NKG7, SIRPG, and TCR-related genes)"", ""confidence"": 0.85}",end_turn,170,546,,0.0058
hao_cgdT_noise_6_r1_ensembl,ensembl,noise,6,1,0,gdT,CD8+ cytotoxic T cell,0.7,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.7}",end_turn,170,329,,0.00363
hao_cgdT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,gdT,gamma-delta T cell,0.8,"```json
{""cell_type"": ""gamma-delta T cell"", ""confidence"": 0.8}
```",end_turn,131,35,,0.000612
hao_cgdT_noise_6_r2_ensembl,ensembl,noise,6,2,0,gdT,"T cell (likely CD3+ cytotoxic/effector T lymphocyte, possibly CD8+ or NK-like T cell)",0.75,"{""cell_type"": ""T cell (likely CD3+ cytotoxic/effector T lymphocyte, possibly CD8+ or NK-like T cell)"", ""confidence"": 0.75}",end_turn,170,389,,0.00423
hao_cgdT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,gdT,Gamma-delta T cell,0.8,"{""cell_type"": ""Gamma-delta T cell"", ""confidence"": 0.8}",end_turn,131,31,,0.000572
