model,id,format,knob,level,replicate,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,normalized,score,strict
gpt-5.6-terra,pbmc_c3_noise_4_r2_ensembl,ensembl,noise,4,2,CD14 Monocytes,CD14+ classical monocyte,0.9,"{""cell_type"":""CD14+ classical monocyte"",""confidence"":0.9}",stop,113,428,405.0,0.005362,CD14 Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c3_noise_6_r0_symbol,symbol,noise,6,0,CD14 Monocytes,Monocyte,0.48,"{""cell_type"":""Monocyte"",""confidence"":0.48}",stop,83,220,201.0,0.002806,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c3_noise_6_r0_ensembl,ensembl,noise,6,0,CD14 Monocytes,monocyte,0.86,"{""cell_type"":""monocyte"",""confidence"":0.86}",stop,113,535,516.0,0.006646,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c3_noise_6_r2_symbol,symbol,noise,6,2,CD14 Monocytes,Classical monocyte (FCN1+ S100A9+),0.9,"{""cell_type"":""Classical monocyte (FCN1+ S100A9+)"",""confidence"":0.9}",stop,88,80,49.0,0.001136,CD14 Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c3_noise_6_r1_symbol,symbol,noise,6,1,CD14 Monocytes,monocyte,0.62,"{""cell_type"":""monocyte"",""confidence"":0.62}",stop,84,535,516.0,0.006588,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c3_noise_6_r1_ensembl,ensembl,noise,6,1,CD14 Monocytes,Monocyte,0.58,"{""cell_type"":""Monocyte"",""confidence"":0.58}",stop,113,535,516.0,0.006646,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c3_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,CD14 Monocytes,Classical monocyte,0.98,"{""cell_type"":""Classical monocyte"",""confidence"":0.98}",stop,83,54,33.0,0.000814,CD14 Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c3_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,CD14 Monocytes,Classical monocyte (CD14+ / FCN1+ S100A8/S100A9+),0.98,"{""cell_type"":""Classical monocyte (CD14+ / FCN1+ S100A8/S100A9+)"",""confidence"":0.98}",stop,83,74,35.0,0.001054,CD14 Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c3_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,CD14 Monocytes,CD14+ classical monocyte,0.82,"{""cell_type"":""CD14+ classical monocyte"",""confidence"":0.82}",stop,113,536,513.0,0.006658,CD14 Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c4_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,81,21,0.0,0.000414,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c3_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,CD14 Monocytes,classical monocyte,0.9,"{""cell_type"":""classical monocyte"",""confidence"":0.9}",stop,113,537,516.0,0.00667,CD14 Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c4_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,113,154,131.0,0.002074,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,NK cells,FCGR3A+ natural killer (NK) cell,0.9,"{""cell_type"":""FCGR3A+ natural killer (NK) cell"",""confidence"":0.9}",stop,81,112,84.0,0.001506,FCGR3A Monocytes,0.0,0.0
gpt-5.6-terra,pbmc_c4_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,NK cells,Natural killer (NK) cell,0.89,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.89}",stop,82,115,92.0,0.001544,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c3_noise_6_r2_ensembl,ensembl,noise,6,2,CD14 Monocytes,classical monocyte,0.68,"{""cell_type"":""classical monocyte"",""confidence"":0.68}",stop,113,1513,1492.0,0.018382,CD14 Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c4_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,NK cells,Natural killer (NK) cell,0.94,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.94}",stop,83,63,40.0,0.000922,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,NK cells,NK cell,0.93,"{""cell_type"":""NK cell"",""confidence"":0.93}",stop,113,688,669.0,0.008482,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,NK cells,NK cell,0.78,"{""cell_type"":""NK cell"",""confidence"":0.78}",stop,50,113,94.0,0.001456,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_3_r0_symbol,symbol,n_genes,3,0,NK cells,NK cell,0.98,"{""cell_type"":""NK cell"",""confidence"":0.98}",stop,54,45,26.0,0.000648,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_1_r0_symbol,symbol,n_genes,1,0,NK cells,NK cell,0.72,"{""cell_type"":""NK cell"",""confidence"":0.72}",stop,47,54,35.0,0.000742,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,NK cells,Natural killer (NK) cell,0.9,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.9}",stop,113,539,516.0,0.006694,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,64,151,128.0,0.00194,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_5_r0_symbol,symbol,n_genes,5,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,61,34,11.0,0.00053,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_10_r0_symbol,symbol,n_genes,10,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,81,21,0.0,0.000414,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,78,148,125.0,0.001932,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,NK cells,Natural killer (NK) cell,0.65,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.65}",stop,113,2028,2005.0,0.024562,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,NK cells,Natural killer (NK) cell,0.97,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.97}",stop,113,211,188.0,0.002758,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_0_r0_symbol,symbol,noise,0,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,81,21,0.0,0.000414,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_2_r0_symbol,symbol,noise,2,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,86,52,29.0,0.000796,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_0_r0_ensembl,ensembl,noise,0,0,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,113,221,198.0,0.002878,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_2_r1_symbol,symbol,noise,2,1,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,88,70,47.0,0.001016,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_2_r0_ensembl,ensembl,noise,2,0,NK cells,Natural killer (NK) cell,0.96,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.96}",stop,113,383,360.0,0.004822,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_2_r2_symbol,symbol,noise,2,2,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,81,21,0.0,0.000414,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_2_r1_ensembl,ensembl,noise,2,1,NK cells,Natural killer (NK) cell,0.96,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.96}",stop,113,376,353.0,0.004738,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_2_r2_ensembl,ensembl,noise,2,2,NK cells,Natural killer (NK) cell,0.97,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.97}",stop,113,202,179.0,0.00265,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_4_r0_symbol,symbol,noise,4,0,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,90,56,33.0,0.000852,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_4_r0_ensembl,ensembl,noise,4,0,NK cells,Natural killer (NK) cell,0.96,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.96}",stop,113,113,90.0,0.001582,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_4_r1_symbol,symbol,noise,4,1,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,84,71,48.0,0.00102,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_4_r2_symbol,symbol,noise,4,2,NK cells,Natural killer (NK) cell,0.93,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.93}",stop,78,143,120.0,0.001872,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_4_r1_ensembl,ensembl,noise,4,1,NK cells,Natural killer (NK) cell,0.97,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.97}",stop,113,396,373.0,0.004978,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_6_r0_symbol,symbol,noise,6,0,NK cells,NK cell,0.94,"{""cell_type"":""NK cell"",""confidence"":0.94}",stop,82,59,40.0,0.000872,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_6_r0_ensembl,ensembl,noise,6,0,NK cells,Natural killer (NK) cell,0.97,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.97}",stop,113,174,151.0,0.002314,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_6_r1_symbol,symbol,noise,6,1,NK cells,Natural killer (NK) cell,0.93,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.93}",stop,82,75,52.0,0.001064,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_4_r2_ensembl,ensembl,noise,4,2,NK cells,Natural killer (NK) cell,0.94,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.94}",stop,113,757,734.0,0.00931,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_6_r2_symbol,symbol,noise,6,2,NK cells,Natural killer (NK) cell,0.93,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.93}",stop,87,65,42.0,0.000954,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_6_r1_ensembl,ensembl,noise,6,1,NK cells,Natural killer (NK) cell,0.94,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.94}",stop,113,411,388.0,0.005158,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,81,21,0.0,0.000414,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_noise_6_r2_ensembl,ensembl,noise,6,2,NK cells,Natural killer (NK) cell,0.9,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.9}",stop,113,322,299.0,0.00409,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,NK cells,Natural killer (NK) cell,0.99,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.99}",stop,81,21,0.0,0.000414,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c4_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,113,217,194.0,0.00283,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c5_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.9,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.9}",stop,86,112,85.0,0.001516,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c4_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,NK cells,Natural killer (NK) cell,0.98,"{""cell_type"":""Natural killer (NK) cell"",""confidence"":0.98}",stop,113,200,177.0,0.002626,NK cells,1.0,1.0
gpt-5.6-terra,pbmc_c5_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,FCGR3A Monocytes,Monocytes,0.87,"{""cell_type"":""Monocytes"",""confidence"":0.87}",stop,87,88,69.0,0.00123,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,FCGR3A Monocytes,Monocyte,0.8,"{""cell_type"":""Monocyte"",""confidence"":0.8}",stop,79,325,306.0,0.004058,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,FCGR3A Monocytes,CD14+ monocytes,0.82,"{""cell_type"":""CD14+ monocytes"",""confidence"":0.82}",stop,113,538,516.0,0.006682,CD14 Monocytes,0.0,0.0
gpt-5.6-terra,pbmc_c5_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,FCGR3A Monocytes,Monocyte,0.68,"{""cell_type"":""Monocyte"",""confidence"":0.68}",stop,85,93,74.0,0.001286,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,FCGR3A Monocytes,Monocyte,0.9,"{""cell_type"":""Monocyte"",""confidence"":0.9}",stop,113,415,396.0,0.005206,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_n_genes_1_r0_symbol,symbol,n_genes,1,0,FCGR3A Monocytes,Monocyte/myeloid cell,0.65,"{""cell_type"":""Monocyte/myeloid cell"",""confidence"":0.65}",stop,47,57,34.0,0.000778,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_n_genes_3_r0_symbol,symbol,n_genes,3,0,FCGR3A Monocytes,Monocyte,0.85,"{""cell_type"":""Monocyte"",""confidence"":0.85}",stop,56,65,46.0,0.000892,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,FCGR3A Monocytes,FCGR3A+ (CD16) non-classical monocyte,0.82,"{""cell_type"":""FCGR3A+ (CD16) non-classical monocyte"",""confidence"":0.82}",stop,113,1574,1543.0,0.019114,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_n_genes_5_r0_symbol,symbol,n_genes,5,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.93,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.93}",stop,66,86,59.0,0.001164,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,FCGR3A Monocytes,dendritic cell,0.7,"{""cell_type"":""dendritic cell"",""confidence"":0.7}",stop,64,537,516.0,0.006572,Dendritic cells,0.0,0.0
gpt-5.6-terra,pbmc_c5_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,FCGR3A Monocytes,Monocyte,0.63,"{""cell_type"":""Monocyte"",""confidence"":0.63}",stop,113,1053,1034.0,0.012862,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_n_genes_10_r0_symbol,symbol,n_genes,10,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.9,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.9}",stop,86,85,58.0,0.001192,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,FCGR3A Monocytes,B cell,0.45,"{""cell_type"":""B cell"",""confidence"":0.45}",stop,50,1234,1215.0,0.014908,B cells,0.0,0.0
gpt-5.6-terra,pbmc_c5_noise_0_r0_symbol,symbol,noise,0,0,FCGR3A Monocytes,CD16+ monocytes (FCGR3A+ non-classical/intermediate monocytes),0.92,"{""cell_type"":""CD16+ monocytes (FCGR3A+ non-classical/intermediate monocytes)"",""confidence"":0.92}",stop,86,113,77.0,0.001528,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,FCGR3A Monocytes,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,78,748,729.0,0.009132,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_noise_2_r0_symbol,symbol,noise,2,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.92,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.92}",stop,89,113,86.0,0.001534,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_2_r1_symbol,symbol,noise,2,1,FCGR3A Monocytes,FCGR3A+ monocyte (CD16+ non-classical/intermediate monocyte),0.9,"{""cell_type"":""FCGR3A+ monocyte (CD16+ non-classical/intermediate monocyte)"",""confidence"":0.9}",stop,86,75,39.0,0.001072,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_0_r0_ensembl,ensembl,noise,0,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.83,"{""cell_type"":""CD16+ non-classical monocyte"",""confidence"":0.83}",stop,113,839,814.0,0.010294,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_2_r2_symbol,symbol,noise,2,2,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.9,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.9}",stop,88,115,88.0,0.001556,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,FCGR3A Monocytes,monocyte,0.86,"{""cell_type"":""monocyte"",""confidence"":0.86}",stop,113,1535,1516.0,0.018646,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_noise_2_r0_ensembl,ensembl,noise,2,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.86,"{""cell_type"":""CD16+ non-classical monocyte"",""confidence"":0.86}",stop,113,988,963.0,0.012082,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_4_r0_symbol,symbol,noise,4,0,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.9,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.9}",stop,86,102,75.0,0.001396,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_4_r1_symbol,symbol,noise,4,1,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.82,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.82}",stop,88,120,93.0,0.001616,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_4_r2_symbol,symbol,noise,4,2,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.9,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.9}",stop,92,91,64.0,0.001276,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_2_r1_ensembl,ensembl,noise,2,1,FCGR3A Monocytes,monocyte,0.62,"{""cell_type"":""monocyte"",""confidence"":0.62}",stop,113,1421,1402.0,0.017278,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_noise_6_r0_symbol,symbol,noise,6,0,FCGR3A Monocytes,Monocyte,0.78,"{""cell_type"":""Monocyte"",""confidence"":0.78}",stop,91,99,80.0,0.00137,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_noise_4_r0_ensembl,ensembl,noise,4,0,FCGR3A Monocytes,CD16-positive (FCGR3A+) non-classical monocyte,0.82,"{""cell_type"":""CD16-positive (FCGR3A+) non-classical monocyte"",""confidence"":0.82}",stop,113,975,944.0,0.011926,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_6_r1_symbol,symbol,noise,6,1,FCGR3A Monocytes,FCGR3A+ non-classical monocyte (CD16+ monocyte),0.72,"{""cell_type"":""FCGR3A+ non-classical monocyte (CD16+ monocyte)"",""confidence"":0.72}",stop,87,198,164.0,0.00255,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_6_r0_ensembl,ensembl,noise,6,0,FCGR3A Monocytes,Monocyte,0.82,"{""cell_type"":""Monocyte"",""confidence"":0.82}",stop,113,603,584.0,0.007462,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_noise_6_r2_symbol,symbol,noise,6,2,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.78,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.78}",stop,89,128,101.0,0.001714,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_4_r1_ensembl,ensembl,noise,4,1,FCGR3A Monocytes,Monocyte,0.72,"{""cell_type"":""Monocyte"",""confidence"":0.72}",stop,113,1389,1370.0,0.016894,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_noise_4_r2_ensembl,ensembl,noise,4,2,FCGR3A Monocytes,CD16+ non-classical monocyte,0.96,"{""cell_type"":""CD16+ non-classical monocyte"",""confidence"":0.96}",stop,113,1161,1136.0,0.014158,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,FCGR3A Monocytes,CD16+ monocyte (non-classical/intermediate monocyte),0.9,"{""cell_type"":""CD16+ monocyte (non-classical/intermediate monocyte)"",""confidence"":0.9}",stop,86,121,90.0,0.001624,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,FCGR3A Monocytes,FCGR3A+ (CD16+) monocytes,0.9,"{""cell_type"":""FCGR3A+ (CD16+) monocytes"",""confidence"":0.9}",stop,86,102,74.0,0.001396,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c5_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,FCGR3A Monocytes,CD16+ non-classical monocyte,0.86,"{""cell_type"":""CD16+ non-classical monocyte"",""confidence"":0.86}",stop,113,541,516.0,0.006718,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c6_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,Dendritic cells,conventional dendritic cell (CD1c+ / cDC2),0.92,"{""cell_type"":""conventional dendritic cell (CD1c+ / cDC2)"",""confidence"":0.92}",stop,96,85,53.0,0.001212,Dendritic cells,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_6_r2_ensembl,ensembl,noise,6,2,FCGR3A Monocytes,Monocyte,0.72,"{""cell_type"":""Monocyte"",""confidence"":0.72}",stop,113,1053,1034.0,0.012862,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c6_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,Dendritic cells,CD1c+ conventional dendritic cell,0.9,"{""cell_type"":""CD1c+ conventional dendritic cell"",""confidence"":0.9}",stop,86,96,71.0,0.001324,Dendritic cells,1.0,1.0
gpt-5.6-terra,pbmc_c5_noise_6_r1_ensembl,ensembl,noise,6,1,FCGR3A Monocytes,monocyte,0.62,"{""cell_type"":""monocyte"",""confidence"":0.62}",stop,113,1693,1674.0,0.020542,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c5_noise_2_r2_ensembl,ensembl,noise,2,2,FCGR3A Monocytes,FCGR3A+ non-classical monocyte,0.88,"{""cell_type"":""FCGR3A+ non-classical monocyte"",""confidence"":0.88}",stop,113,1010,983.0,0.012346,FCGR3A Monocytes,1.0,1.0
gpt-5.6-terra,pbmc_c6_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,Dendritic cells,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,83,165,146.0,0.002146,Monocytes (unspecified),0.0,0.0
gpt-5.6-terra,pbmc_c5_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,FCGR3A Monocytes,monocyte,0.78,"{""cell_type"":""monocyte"",""confidence"":0.78}",stop,113,1053,1034.0,0.012862,Monocytes (unspecified),0.5,0.0
gpt-5.6-terra,pbmc_c6_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,Dendritic cells,monocyte,0.76,"{""cell_type"":""monocyte"",""confidence"":0.76}",stop,113,535,516.0,0.006646,Monocytes (unspecified),0.0,0.0
gpt-5.6-terra,pbmc_c6_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,Dendritic cells,dendritic cell,0.58,"{""cell_type"":""dendritic cell"",""confidence"":0.58}",stop,113,994,973.0,0.012154,Dendritic cells,1.0,1.0
gpt-5.6-terra,pbmc_c6_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,Dendritic cells,Monocyte,0.68,"{""cell_type"":""Monocyte"",""confidence"":0.68}",stop,79,180,161.0,0.002318,Monocytes (unspecified),0.0,0.0
gpt-5.6-terra,pbmc_c6_n_genes_1_r0_symbol,symbol,n_genes,1,0,Dendritic cells,antigen-presenting cell,0.3,"{""cell_type"":""antigen-presenting cell"",""confidence"":0.3}",stop,49,96,74.0,0.00125,other,0.0,0.0
gpt-5.6-terra,pbmc_c6_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,Dendritic cells,Monocyte,0.78,"{""cell_type"":""Monocyte"",""confidence"":0.78}",stop,113,535,516.0,0.006646,Monocytes (unspecified),0.0,0.0
gpt-5.6-terra,pbmc_c6_n_genes_3_r0_symbol,symbol,n_genes,3,0,Dendritic cells,dendritic cell,0.6,"{""cell_type"":""dendritic cell"",""confidence"":0.6}",stop,60,165,144.0,0.0021,Dendritic cells,1.0,1.0
gpt-5.6-terra,pbmc_c6_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,Dendritic cells,monocyte,0.72,"{""cell_type"":""monocyte"",""confidence"":0.72}",stop,113,1053,1034.0,0.012862,Monocytes (unspecified),0.0,0.0
