id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,n_tool_calls,n_model_calls,latency_s
hao_ccDC1_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,cDC1,Conventional dendritic cell type 1 (cDC1),0.9,"This gene signature is highly characteristic of conventional dendritic cells type 1 (cDC1): CLEC9A is a canonical, near-specific marker of cDC1s (cross-presenting DCs), WDFY4 is essential for CD8+ T cell cross-priming by cDC1s, and C1orf54 is a well-established cDC1 marker in blood atlases. The strong MHC class II signature (CD74, HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DQB1) plus CPVL and SNX3 further support a professional antigen-presenting dendritic cell identity, specifically the cDC1 subset.

```json
{""cell_type"": ""Conventional dendritic cell type 1 (cDC1)"", ""confidence"": 0.9}
```",ok,2727,436,,0.009814,1,2,6.8
hao_ccDC1_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,cDC1,"Conventional dendritic cell (cDC1, CLEC9A+)",0.85,"CLEC9A is a highly specific marker for the conventional dendritic cell type 1 (cDC1) subset, and combined with WDFY4 (also cDC1-associated), CPVL, and strong MHC class II gene expression (CD74, HLA-DPA1/DPB1, HLA-DRA, HLA-DQB1), this profile is characteristic of dendritic cells, specifically the cDC1 subset.

```json
{""cell_type"": ""Conventional dendritic cell (cDC1, CLEC9A+)"", ""confidence"": 0.85}
```",ok,4251,704,,0.015542,1,2,8.9
hao_ccDC1_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,cDC1,Conventional dendritic cell 1 (cDC1),0.85,"{""cell_type"": ""Conventional dendritic cell 1 (cDC1)"", ""confidence"": 0.85}",ok,3199,280,,0.009198,1,2,4.4
hao_ccDC1_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,cDC1,Conventional dendritic cell type 1 (cDC1),0.85,"CLEC9A is the top-ranked marker specifically for **Conventional dendritic cell 1 (cDC1)**, and this is corroborated by CPVL (dendritic cell marker) and the strong MHC class II signature (CD74, HLA-DPA1, HLA-DPB1, HLA-DRA, HLA-DQB1) typical of professional antigen-presenting cells.

```json
{""cell_type"": ""Conventional dendritic cell type 1 (cDC1)"", ""confidence"": 0.85}
```",ok,8301,888,,0.025482,3,3,11.5
hao_ccDC2_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,cDC2,Conventional dendritic cell (myeloid DC),0.85,"{""cell_type"": ""Conventional dendritic cell (myeloid DC)"", ""confidence"": 0.85}",ok,2764,193,,0.007458,1,2,3.6
hao_ccDC2_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,cDC2,"Myeloid dendritic cell (conventional DC, likely cDC2)",0.75,"{""cell_type"": ""Myeloid dendritic cell (conventional DC, likely cDC2)"", ""confidence"": 0.75}",ok,6200,711,,0.01951,2,2,9.0
hao_ccDC2_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,cDC2,Myeloid dendritic cell (conventional DC2),0.8,"{""cell_type"": ""Myeloid dendritic cell (conventional DC2)"", ""confidence"": 0.8}",ok,2837,254,,0.008214,1,2,4.0
hao_ccDC2_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,cDC2,"Conventional (myeloid) dendritic cell, cDC2 subset",0.75,"{""cell_type"": ""Conventional (myeloid) dendritic cell, cDC2 subset"", ""confidence"": 0.75}",ok,4074,306,,0.011208,1,2,5.8
hao_ccDC2_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,cDC2,CD14+ Monocyte,0.75,"{""cell_type"": ""CD14+ Monocyte"", ""confidence"": 0.75}",ok,2746,188,,0.007372,1,2,3.8
hao_ccDC2_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,cDC2,CD14+ monocyte (classical monocyte),0.75,"{""cell_type"": ""CD14+ monocyte (classical monocyte)"", ""confidence"": 0.75}",ok,5173,606,,0.016406,2,2,8.1
hao_ccDC2_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,cDC2,Conventional dendritic cell (CD1C+ cDC2 / myeloid DC),0.75,"{""cell_type"": ""Conventional dendritic cell (CD1C+ cDC2 / myeloid DC)"", ""confidence"": 0.75}",ok,2949,257,,0.008468,1,2,3.9
hao_ccDC2_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,cDC2,"Conventional dendritic cell (CD1c+ myeloid DC, cDC2)",0.72,"This confirms strong CD1C (rank 1 for conventional dendritic cell/cDC2) alongside monocyte-associated markers (FGL2, CSTA, LST1), consistent with myeloid dendritic cells (CD1c+ conventional dendritic cells).

```json
{""cell_type"": ""Conventional dendritic cell (CD1c+ myeloid DC, cDC2)"", ""confidence"": 0.72}
```",ok,7777,629,,0.021844,2,3,9.6
hao_ccDC2_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,cDC2,"B cell (antigen-presenting cell, MHC class II+; e.g., mature B cell or dendritic cell)",0.45,"{""cell_type"": ""B cell (antigen-presenting cell, MHC class II+; e.g., mature B cell or dendritic cell)"", ""confidence"": 0.45}",ok,2178,209,,0.006446,1,2,3.6
hao_ccDC2_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,cDC2,B cell,0.55,"{""cell_type"": ""B cell"", ""confidence"": 0.55}",ok,2448,185,,0.006746,2,2,4.8
hao_ccDC2_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,cDC2,Dendritic cell,0.6,"{""cell_type"": ""Dendritic cell"", ""confidence"": 0.6}",ok,2402,141,,0.006214,1,2,2.9
hao_ccDC2_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,cDC2,Dendritic cell,0.72,"```json
{""cell_type"": ""Dendritic cell"", ""confidence"": 0.72}
```",ok,3228,324,,0.009696,2,2,5.8
hao_ccDC2_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,cDC2,Dendritic cell,0.75,"{""cell_type"": ""Dendritic cell"", ""confidence"": 0.75}",ok,2795,219,,0.00778,1,2,3.8
hao_ccDC2_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,cDC2,Dendritic cell,0.75,"{""cell_type"": ""Dendritic cell"", ""confidence"": 0.75}",ok,4042,413,,0.012214,2,2,6.1
hao_ccDC2_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,cDC2,Myeloid dendritic cell (conventional DC),0.85,"{""cell_type"": ""Myeloid dendritic cell (conventional DC)"", ""confidence"": 0.85}",ok,3268,267,,0.009206,2,2,5.1
hao_ccDC2_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,cDC2,Myeloid dendritic cell (conventional DC),0.75,"{""cell_type"": ""Myeloid dendritic cell (conventional DC)"", ""confidence"": 0.75}",ok,4487,564,,0.014614,1,2,7.7
hao_cdnT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,dnT,Naive CD4+ T cell,0.72,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.72}",ok,2501,201,,0.007012,1,2,3.8
hao_cdnT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,dnT,Naive T cell (CD4+/CD3+ T lymphocyte),0.75,"These markers (CD3E, LCK, TRBC2, LEF1, FOXP1, PIK3IP1) strongly indicate T cells, and LEF1/FOXP1/PIK3IP1 together with low activation markers suggest a naive T-cell phenotype.

```json
{""cell_type"": ""Naive T cell (CD4+/CD3+ T lymphocyte)"", ""confidence"": 0.75}
```",ok,4225,525,,0.0137,1,2,8.0
hao_cdnT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,dnT,"CD4+ T cell (memory/naive mixed, likely memory CD4+ T cell)",0.55,"{""cell_type"": ""CD4+ T cell (memory/naive mixed, likely memory CD4+ T cell)"", ""confidence"": 0.55}",ok,2994,189,,0.007878,1,2,3.5
hao_cdnT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,dnT,CD4+ T cell (naive/central memory),0.55,"This gene set (ETS1, GPR183, RCAN3, NOSIP, LYAR, CLEC2D, LEPROTL1, ISG20) strongly overlaps with markers of naive/memory T cells, particularly CD4+ T cells (GPR183, NOSIP, RCAN3 appearing prominently in naive/central memory CD4+ T cell signatures), with no strong myeloid, B, or NK-specific markers present.

```json
{""cell_type"": ""CD4+ T cell (naive/central memory)"", ""confidence"": 0.55}
```",ok,7622,625,,0.021494,2,3,8.8
hao_cdnT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,dnT,Naive CD4+ T cell,0.55,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.55}",ok,2755,197,,0.00748,1,2,3.3
hao_cdnT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,dnT,T cell (lymphocyte),0.65,"This gene set (GIMAP4/GIMAP7, BCL11B, TLE5/AES-related, ARHGDIB, GMFG) is a classic lymphocyte signature, with GIMAP family and BCL11B being strongly T-cell associated (BCL11B is a master T-cell lineage transcription factor).

```json
{""cell_type"": ""T cell (lymphocyte)"", ""confidence"": 0.65}
```",ok,4119,405,,0.012288,1,2,6.5
hao_cdnT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,dnT,Granulocyte-monocyte progenitor,0.35,"{""cell_type"": ""Granulocyte-monocyte progenitor"", ""confidence"": 0.35}",ok,2066,184,,0.005972,1,2,3.8
hao_cdnT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,dnT,Granulocyte-monocyte progenitor,0.45,"{""cell_type"": ""Granulocyte-monocyte progenitor"", ""confidence"": 0.45}",ok,2397,310,,0.007894,2,2,5.7
hao_cdnT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,dnT,GZMK+ memory CD8+ T cell,0.6,"This combination—GZMK (a hallmark of effector/effector-memory CD8+ T cells) together with TCF7 (a marker of naive/stem-like, less-differentiated T cells) and NUCB2 (weak, non-specific)—is characteristic of a **memory CD8+ T cell population with intermediate differentiation status**, often described as GZMK+ memory/effector-memory CD8+ T cells that retain some TCF7 expression (a ""transitional"" or early memory CD8 T cell phenotype).

```json
{""cell_type"": ""GZMK+ memory CD8+ T cell"", ""confidence"": 0.6}
```",ok,2925,377,,0.00962,1,2,5.2
hao_cdnT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,dnT,Memory CD8+ T cell (GZMK+ effector memory CD8 T cell),0.6,"```json
{""cell_type"": ""Memory CD8+ T cell (GZMK+ effector memory CD8 T cell)"", ""confidence"": 0.6}
```",ok,5081,313,,0.013292,2,3,6.8
hao_cdnT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,dnT,Memory CD8+ T cell (GZMK+ central memory CD8 T cell),0.75,"{""cell_type"": ""Memory CD8+ T cell (GZMK+ central memory CD8 T cell)"", ""confidence"": 0.75}",ok,3961,238,,0.010302,1,2,4.4
hao_cdnT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,dnT,Memory CD8+ T cell (GZMK+ effector memory),0.7,"{""cell_type"": ""Memory CD8+ T cell (GZMK+ effector memory)"", ""confidence"": 0.7}",ok,3047,257,,0.008664,1,2,5.3
hao_cdnT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,dnT,Memory CD8+ T cell (GZMK+ effector/central memory CD8 T cell),0.72,"{""cell_type"": ""Memory CD8+ T cell (GZMK+ effector/central memory CD8 T cell)"", ""confidence"": 0.72}",ok,4239,352,,0.011998,1,2,5.3
hao_cdnT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,dnT,Memory CD8+ T cell (GZMK+ effector/central memory CD8 T cell),0.75,"```json
{""cell_type"": ""Memory CD8+ T cell (GZMK+ effector/central memory CD8 T cell)"", ""confidence"": 0.75}
```

**Reasoning:** The gene set is dominated by core T-cell receptor/signaling components (CD3D, CD3G, TRAC, FYB1) confirming a T-cell identity. Within T cells, the combination of GZMK (effector/effector-memory cytotoxic marker), CD27 and TCF7 (memory/naive-associated transcription and costimulatory markers), and LDHB (naive/memory metabolic marker) is classic for memory CD8+ T cells—particularly the GZMK+ effector-memory/central-memory CD8 T cell subset commonly seen in PBMC scRNA-seq clusters, distinct from fully naive (which would lack GZMK) or terminally cytotoxic effector cells (which would show GZMB/GZMH/PRF1 instead of GZMK and CD27/TCF7).",ok,6985,1212,,0.02609,2,2,13.2
hao_cdnT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,dnT,Memory CD8+ T cell,0.65,"{""cell_type"": ""Memory CD8+ T cell"", ""confidence"": 0.65}",ok,3988,256,,0.010536,1,2,4.2
hao_cdnT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,dnT,CD8+ memory T cell (effector memory/GZMK+ CD8 T cell),0.75,"{""cell_type"": ""CD8+ memory T cell (effector memory/GZMK+ CD8 T cell)"", ""confidence"": 0.75}",ok,4002,246,,0.010464,1,2,5.1
hao_cdnT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,dnT,Memory CD8+ T cell,0.65,"{""cell_type"": ""Memory CD8+ T cell"", ""confidence"": 0.65}",ok,4148,239,,0.010686,1,2,4.1
hao_cdnT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,dnT,CD8+ memory T cell (GZMK+ effector memory CD8 T cell),0.75,"{""cell_type"": ""CD8+ memory T cell (GZMK+ effector memory CD8 T cell)"", ""confidence"": 0.75}",ok,4010,253,,0.01055,1,2,5.3
hao_cgdT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,gdT,Gamma-delta (γδ) T cell,0.85,"{""cell_type"": ""Gamma-delta (γδ) T cell"", ""confidence"": 0.85}",ok,3043,231,,0.008396,1,2,5.3
hao_cgdT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,gdT,Gamma-delta (γδ) T cell,0.7,"{""cell_type"": ""Gamma-delta (γδ) T cell"", ""confidence"": 0.7}",ok,4037,372,,0.011794,1,2,6.2
hao_cgdT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,gdT,Gamma delta T cell,0.72,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.72}",ok,3735,277,,0.01024,1,2,4.6
hao_cgdT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,gdT,Gamma-delta (γδ) T cell / cytotoxic NK-like T cell,0.6,"{""cell_type"": ""Gamma-delta (γδ) T cell / cytotoxic NK-like T cell"", ""confidence"": 0.6}",ok,4037,245,,0.010524,1,2,4.8
hao_cgdT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,gdT,Effector memory CD8+ T cell (cytotoxic),0.7,"{""cell_type"": ""Effector memory CD8+ T cell (cytotoxic)"", ""confidence"": 0.7}",ok,3614,304,,0.010268,1,2,4.4
hao_cgdT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,gdT,"Cytotoxic CD8+ T cell / NK-like effector lymphocyte (e.g., CD8+ effector memory or NKT cell, GZMH/FGFBP2/CCL4-high)",0.75,"{""cell_type"": ""Cytotoxic CD8+ T cell / NK-like effector lymphocyte (e.g., CD8+ effector memory or NKT cell, GZMH/FGFBP2/CCL4-high)"", ""confidence"": 0.75}",ok,3955,324,,0.01115,1,2,6.0
hao_cgdT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,gdT,Gamma delta T cell,0.85,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.85}",ok,2085,146,,0.00563,1,2,3.3
hao_cgdT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,gdT,Gamma delta T cell,0.85,"```json
{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.85}
```",ok,2274,219,,0.006738,2,2,4.6
hao_cgdT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,gdT,Gamma delta T cell,0.92,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.92}",ok,2471,139,,0.006332,1,2,3.0
hao_cgdT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,gdT,Gamma-delta (γδ) T cell,0.75,"{""cell_type"": ""Gamma-delta (γδ) T cell"", ""confidence"": 0.75}",ok,2558,230,,0.007416,1,2,4.6
hao_cgdT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,gdT,Gamma delta T cell,0.85,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.85}",ok,3332,176,,0.008424,1,2,3.7
hao_cgdT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,gdT,Gamma-delta (γδ) T cells,0.85,"{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.85}",ok,3055,409,,0.0102,1,2,6.3
hao_cgdT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,gdT,Gamma delta T cell,0.85,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.85}",ok,4265,238,,0.01091,1,2,3.9
hao_cgdT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,gdT,Gamma-delta (γδ) T cell / cytotoxic T cell,0.7,"{""cell_type"": ""Gamma-delta (γδ) T cell / cytotoxic T cell"", ""confidence"": 0.7}",ok,4021,375,,0.011792,1,2,6.4
hao_cgdT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,gdT,Gamma delta T cell,0.9,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.9}",ok,4242,215,,0.010634,1,2,3.7
hao_cgdT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,gdT,Gamma-delta (γδ) T cell,0.75,"Based on this marker profile—TRDC and TARP (TCR gamma/delta locus genes), CD3D/CD3G (T-cell receptor complex), combined with cytotoxic markers NKG7, CCL5, CST7, HCST (NKG2D adaptor), and IL32—this signature is characteristic of a cytotoxic gamma-delta (γδ) T cell population.

```json
{""cell_type"": ""Gamma-delta (γδ) T cell"", ""confidence"": 0.75}
```",ok,4243,721,,0.015696,1,2,9.2
hao_cpDC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.97,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.97}",ok,2777,224,,0.007794,1,2,3.6
hao_cpDC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.97,"This gene set (IRF7, IRF8, IL3RA/CD123, LILRA4, PLD4, SERPINF1, TCF4) is a classic plasmacytoid dendritic cell signature.

```json
{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.97}
```",ok,3989,276,,0.010738,1,2,5.1
hao_cpDC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,pDC,Plasmacytoid dendritic cell,0.92,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.92}",ok,2489,250,,0.007478,1,2,3.8
hao_cpDC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.92,"CLEC4C is a well-known specific marker for plasmacytoid dendritic cells (pDCs), and BCL11A, ITM2C, PLAC8, NPC2, SMPD3 are all classic pDC markers frequently reported in PBMC studies.

```json
{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.92}
```",ok,3981,295,,0.010912,1,2,5.8
hao_cpDC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.92,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.92}",ok,3387,309,,0.009864,1,2,6.4
hao_cpDC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.92,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.92}",ok,3749,414,,0.011638,1,2,6.4
hao_cpDC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,pDC,Plasmacytoid dendritic cell,0.82,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.82}",ok,5073,414,,0.014286,2,3,6.0
hao_cpDC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,pDC,Plasma cell (plasmablast),0.62,"{""cell_type"": ""Plasma cell (plasmablast)"", ""confidence"": 0.62}",ok,11918,774,,0.031576,4,4,12.0
hao_cpDC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,pDC,Plasmacytoid dendritic cell,0.6,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.6}",ok,4216,332,,0.011752,3,3,6.4
hao_cpDC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.45,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.45}",ok,2318,304,,0.007676,2,2,5.7
hao_cpDC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,pDC,Plasmacytoid dendritic cell,0.6,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.6}",ok,5204,503,,0.015438,3,3,8.4
hao_cpDC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.8,"```json
{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.8}
```",ok,5160,491,,0.01523,3,3,7.9
hao_cpDC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,pDC,Plasmacytoid dendritic cell,0.9,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.9}",ok,2345,193,,0.00662,1,2,3.4
hao_cpDC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,pDC,Plasmacytoid dendritic cell,0.85,"{""cell_type"": ""Plasmacytoid dendritic cell"", ""confidence"": 0.85}",ok,3411,299,,0.009812,2,2,5.5
hao_cpDC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.97,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.97}",ok,2884,205,,0.007818,1,2,5.0
hao_cpDC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,pDC,Plasmacytoid dendritic cell (pDC),0.97,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.97}",ok,3989,202,,0.009998,1,2,4.2
