gene,ensembl
C18orf8,ENSG00000141452
NPC1,ENSG00000141458
RP11-403A21.1,ENSG00000265752
TTC39C,ENSG00000168234
RP11-403A21.2,ENSG00000264745
OSBPL1A,ENSG00000141447
IMPACT,ENSG00000154059
SS18,ENSG00000141380
PSMA8,ENSG00000154611
TAF4B,ENSG00000141384
KCTD1,ENSG00000134504
DSC2,ENSG00000134755
B4GALT6,ENSG00000118276
TRAPPC8,ENSG00000153339
RP11-326K13.4,ENSG00000263823
RNF125,ENSG00000101695
RP11-53I6.3,ENSG00000265008
RNF138,ENSG00000134758
KLHL14,ENSG00000197705
DTNA,ENSG00000134769
MAPRE2,ENSG00000166974
ZNF397,ENSG00000186812
ZSCAN30,ENSG00000186814
ZNF24,ENSG00000172466
ZNF396,ENSG00000186496
INO80C,ENSG00000153391
GALNT1,ENSG00000141429
RP11-873E20.1,ENSG00000267397
C18orf21,ENSG00000141428
RPRD1A,ENSG00000141425
SLC39A6,ENSG00000141424
ELP2,ENSG00000134759
TPGS2,ENSG00000134779
KIAA1328,ENSG00000150477
PIK3C3,ENSG00000078142
SETBP1,ENSG00000152217
SLC14A2,ENSG00000132874
SLC14A1,ENSG00000141469
EPG5,ENSG00000152223
PSTPIP2,ENSG00000152229
ATP5A1,ENSG00000152234
HAUS1,ENSG00000152240
C18orf25,ENSG00000152242
RNF165,ENSG00000141622
PIAS2,ENSG00000078043
HDHD2,ENSG00000167220
IER3IP1-1,ENSG00000134049
SMAD2,ENSG00000175387
CTIF,ENSG00000134030
SMAD7,ENSG00000101665
DYM,ENSG00000141627
C18orf32,ENSG00000177576
RPL17,ENSG00000265681
ACAA2,ENSG00000167315
MBD1,ENSG00000141644
CXXC1,ENSG00000154832
SKA1,ENSG00000154839
ME2,ENSG00000082212
ELAC1,ENSG00000141642
SMAD4,ENSG00000141646
MEX3C,ENSG00000176624
MBD2,ENSG00000134046
POLI,ENSG00000101751
RAB27B,ENSG00000041353
TCF4,ENSG00000196628
TXNL1,ENSG00000091164
WDR7,ENSG00000091157
FECH,ENSG00000066926
NARS,ENSG00000134440
RP11-35G9.3,ENSG00000267040
ATP8B1,ENSG00000081923
NEDD4L,ENSG00000049759
RP11-1151B14.4,ENSG00000267257
MALT1,ENSG00000172175
RP11-108P20.1,ENSG00000267010
ZNF532,ENSG00000074657
SEC11C,ENSG00000166562
LMAN1,ENSG00000074695
PMAIP1,ENSG00000141682
CDH20,ENSG00000101542
RP11-879F14.2,ENSG00000267279
PIGN,ENSG00000197563
KIAA1468,ENSG00000134444
TNFRSF11A,ENSG00000141655
ZCCHC2,ENSG00000141664
PHLPP1,ENSG00000081913
BCL2,ENSG00000171791
KDSR,ENSG00000119537
RP11-635N19.1,ENSG00000267390
VPS4B,ENSG00000119541
SERPINB2,ENSG00000197632
SERPINB8,ENSG00000166401
DSEL,ENSG00000171451
TMX3,ENSG00000166479
CCDC102B,ENSG00000150636
DOK6,ENSG00000206052
CD226,ENSG00000150637
RTTN,ENSG00000176225
SOCS6,ENSG00000170677
GTSCR1,ENSG00000263417
TIMM21,ENSG00000075336
CYB5A,ENSG00000166347
CNDP2,ENSG00000133313
LINC00909,ENSG00000264247
ZNF407,ENSG00000215421
ZADH2,ENSG00000180011
TSHZ1,ENSG00000179981
ZNF516,ENSG00000101493
RP11-17M16.1,ENSG00000220032
RP11-162A12.2,ENSG00000264278
ZNF236,ENSG00000130856
RP11-862L9.3,ENSG00000266844
MBP,ENSG00000197971
ATP9B,ENSG00000166377
NFATC1,ENSG00000131196
CTDP1,ENSG00000060069
PQLC1,ENSG00000122490
HSBP1L1,ENSG00000226742
TXNL4A,ENSG00000141759
RBFA,ENSG00000101546
ADNP2,ENSG00000101544
AC139100.2,ENSG00000267270
C20orf96,ENSG00000196476
ZCCHC3,ENSG00000177764
RP5-1103G7.4,ENSG00000225377
SOX12,ENSG00000177732
TRIB3,ENSG00000101255
RBCK1,ENSG00000125826
TBC1D20,ENSG00000125875
CSNK2A1,ENSG00000101266
SRXN1,ENSG00000271303
FAM110A,ENSG00000125898
PSMF1,ENSG00000125818
SNPH,ENSG00000101298
SDCBP2,ENSG00000125775
SDCBP2-AS1,ENSG00000234684
RP11-314N13.3,ENSG00000229728
NSFL1C,ENSG00000088833
SIRPB2,ENSG00000196209
SIRPD,ENSG00000125900
SIRPB1,ENSG00000101307
SIRPG,ENSG00000089012
SIRPA,ENSG00000198053
RP4-684O24.5,ENSG00000233896
STK35,ENSG00000125834
RP11-128M1.1,ENSG00000226644
SNRPB,ENSG00000125835
ZNF343,ENSG00000088876
NOP56,ENSG00000101361
IDH3B,ENSG00000101365
PCED1A,ENSG00000132635
VPS16,ENSG00000215305
PTPRA,ENSG00000132670
MRPS26,ENSG00000125901
OXT,ENSG00000101405
UBOX5,ENSG00000185019
FASTKD5,ENSG00000215251
DDRGK1,ENSG00000198171
ITPA,ENSG00000125877
C20orf194,ENSG00000088854
ATRN,ENSG00000088812
SIGLEC1,ENSG00000088827
C20orf27,ENSG00000101220
CENPB,ENSG00000125817
CDC25B,ENSG00000101224
AP5S1,ENSG00000125843
MAVS,ENSG00000088888
RP11-119B16.2,ENSG00000229539
PANK2,ENSG00000125779
RNF24,ENSG00000101236
SMOX,ENSG00000088826
PRNP,ENSG00000171867
RASSF2,ENSG00000101265
SLC23A2,ENSG00000089057
TMEM230,ENSG00000089063
PCNA,ENSG00000132646
CDS2,ENSG00000101290
GPCPD1,ENSG00000125772
C20orf196,ENSG00000171984
CHGB,ENSG00000089199
TRMT6,ENSG00000089195
MCM8,ENSG00000125885
CRLS1,ENSG00000088766
TMX4,ENSG00000125827
PLCB1,ENSG00000182621
LAMP5,ENSG00000125869
ANKEF1,ENSG00000132623
MKKS,ENSG00000125863
SLX4IP,ENSG00000149346
BTBD3,ENSG00000132640
SPTLC3,ENSG00000172296
TASP1,ENSG00000089123
ESF1,ENSG00000089048
NDUFAF5,ENSG00000101247
MACROD2,ENSG00000172264
KIF16B,ENSG00000089177
SNRPB2,ENSG00000125870
BFSP1,ENSG00000125864
DSTN,ENSG00000125868
RRBP1,ENSG00000125844
SNX5,ENSG00000089006
MGME1,ENSG00000125871
PET117,ENSG00000232838
CSRP2BP,ENSG00000149474
ZNF133,ENSG00000125846
DZANK1,ENSG00000089091
POLR3F,ENSG00000132664
RBBP9,ENSG00000089050
SEC23B,ENSG00000101310
LINC00493,ENSG00000232388
DTD1,ENSG00000125821
RP5-1068E13.7,ENSG00000273148
RIN2,ENSG00000132669
NAA20,ENSG00000173418
CRNKL1,ENSG00000101343
RALGAPA2,ENSG00000188559
XRN2,ENSG00000088930
THBD,ENSG00000178726
CD93,ENSG00000125810
LINC00656,ENSG00000233746
NXT1,ENSG00000132661
RP3-322G13.5,ENSG00000232645
GZF1,ENSG00000125812
NAPB,ENSG00000125814
ACSS1,ENSG00000154930
ENTPD6,ENSG00000197586
PYGB,ENSG00000100994
ABHD12,ENSG00000100997
NANP,ENSG00000170191
ZNF337-AS1,ENSG00000213742
ZNF337,ENSG00000130684
RP4-610C12.3,ENSG00000225490
FRG1B,ENSG00000149531
HM13,ENSG00000101294
ID1,ENSG00000125968
BCL2L1,ENSG00000171552
RP11-243J16.7,ENSG00000236559
TPX2,ENSG00000088325
PDRG1,ENSG00000088356
TM9SF4,ENSG00000101337
PLAGL2,ENSG00000126003
POFUT1,ENSG00000101346
KIF3B,ENSG00000101350
ASXL1,ENSG00000171456
C20orf112,ENSG00000197183
COMMD7,ENSG00000149600
MAPRE1,ENSG00000101367
RP5-1085F17.3,ENSG00000260257
CDK5RAP1,ENSG00000101391
SNTA1,ENSG00000101400
CBFA2T2,ENSG00000078699
NECAB3,ENSG00000125967
ACTL10,ENSG00000182584
E2F1,ENSG00000101412
PXMP4,ENSG00000101417
ZNF341,ENSG00000131061
CHMP4B,ENSG00000101421
RP5-1125A11.1,ENSG00000228265
RALY,ENSG00000125970
EIF2S2,ENSG00000125977
AHCY,ENSG00000101444
ITCH,ENSG00000078747
DYNLRB1,ENSG00000125971
MAP1LC3A,ENSG00000101460
PIGU,ENSG00000101464
NCOA6,ENSG00000198646
TP53INP2,ENSG00000078804
GGT7,ENSG00000131067
ACSS2,ENSG00000131069
GSS,ENSG00000100983
TRPC4AP,ENSG00000100991
EDEM2,ENSG00000088298
PROCR,ENSG00000101000
MMP24-AS1,ENSG00000126005
EIF6,ENSG00000242372
UQCC1,ENSG00000101019
CEP250,ENSG00000126001
RP3-477O4.14,ENSG00000230155
RP3-477O4.16,ENSG00000268340
ERGIC3,ENSG00000125991
SPAG4,ENSG00000061656
CPNE1,ENSG00000214078
RBM12,ENSG00000244462
NFS1,ENSG00000244005
ROMO1,ENSG00000125995
RBM39,ENSG00000131051
PHF20,ENSG00000025293
SCAND1,ENSG00000171222
LINC00657,ENSG00000260032
AAR2,ENSG00000131043
DLGAP4,ENSG00000080845
MYL9,ENSG00000101335
TGIF2,ENSG00000118707
C20orf24,ENSG00000101084
SLA2,ENSG00000101082
NDRG3,ENSG00000101079
DSN1,ENSG00000149636
SOGA1,ENSG00000149639
TLDC2,ENSG00000101342
SAMHD1,ENSG00000101347
RBL1,ENSG00000080839
RBL1-1,ENSG00000269846
RPN2,ENSG00000118705
MANBAL,ENSG00000101363
SRC,ENSG00000197122
BLCAP,ENSG00000166619
CTNNBL1,ENSG00000132792
TTI1,ENSG00000101407
RPRD1B,ENSG00000101413
TGM2,ENSG00000198959
RALGAPB,ENSG00000170471
ACTR5,ENSG00000101442
PPP1R16B,ENSG00000101445
DHX35,ENSG00000101452
MAFB,ENSG00000204103
TOP1,ENSG00000198900
PLCG1,ENSG00000124181
ZHX3,ENSG00000174306
CHD6,ENSG00000124177
SRSF6,ENSG00000124193
L3MBTL1,ENSG00000185513
IFT52,ENSG00000101052
MYBL2,ENSG00000101057
TOX2,ENSG00000124191
OSER1,ENSG00000132823
OSER1-AS1,ENSG00000223891
FITM2,ENSG00000197296
TTPAL,ENSG00000124120
SERINC3,ENSG00000132824
PKIG,ENSG00000168734
ADA,ENSG00000196839
RP11-445H22.3,ENSG00000132832
YWHAB,ENSG00000166913
PABPC1L,ENSG00000101104
TOMM34,ENSG00000025772
STK4,ENSG00000101109
SYS1,ENSG00000204070
PIGT,ENSG00000124155
DNTTIP1,ENSG00000101457
UBE2C,ENSG00000175063
TNNC2,ENSG00000101470
SNX21,ENSG00000124104
ACOT8,ENSG00000101473
ZSWIM3,ENSG00000132801
ZSWIM1,ENSG00000168612
PLTP,ENSG00000100979
PCIF1,ENSG00000100982
ZNF335,ENSG00000198026
MMP9,ENSG00000100985
SLC12A5,ENSG00000124140
NCOA5,ENSG00000124160
CD40,ENSG00000101017
SLC35C2,ENSG00000080189
ELMO2,ENSG00000062598
TP53RK,ENSG00000172315
ZMYND8,ENSG00000101040
NCOA3,ENSG00000124151
SULF2,ENSG00000196562
LINC00494,ENSG00000235621
PREX1,ENSG00000124126
ARFGEF2,ENSG00000124198
CSE1L,ENSG00000124207
STAU1,ENSG00000124214
DDX27,ENSG00000124228
ZNFX1,ENSG00000124201
ZFAS1,ENSG00000177410
B4GALT5,ENSG00000158470
SLC9A8,ENSG00000197818
SPATA2,ENSG00000158480
RNF114,ENSG00000124226
SNAI1,ENSG00000124216
UBE2V1,ENSG00000244687
TMEM189,ENSG00000240849
PTPN1,ENSG00000196396
FAM65C,ENSG00000042062
PARD6B,ENSG00000124171
BCAS4,ENSG00000124243
ADNP,ENSG00000101126
RP5-914P20.5,ENSG00000259456
DPM1,ENSG00000000419
MOCS3,ENSG00000124217
KCNG1,ENSG00000026559
NFATC2,ENSG00000101096
ATP9A,ENSG00000054793
ZFP64,ENSG00000020256
TSHZ2,ENSG00000182463
ZNF217,ENSG00000171940
PFDN4,ENSG00000101132
FAM210B,ENSG00000124098
AURKA,ENSG00000087586
CSTF1,ENSG00000101138
CASS4,ENSG00000087589
RTFDC1,ENSG00000022277
FAM209A,ENSG00000124103
RAE1,ENSG00000101146
RP4-800J21.3,ENSG00000218018
RBM38,ENSG00000132819
ZBP1,ENSG00000124256
PMEPA1,ENSG00000124225
PPP4R1L,ENSG00000124224
RAB22A,ENSG00000124209
VAPB,ENSG00000124164
STX16,ENSG00000124222
STX16-NPEPL1,ENSG00000254995
NPEPL1,ENSG00000215440
GNAS,ENSG00000087460
NELFCD,ENSG00000101158
CTSZ,ENSG00000101160
ATP5E,ENSG00000124172
SLMO2,ENSG00000101166
ZNF831,ENSG00000124203
SYCP2,ENSG00000196074
FAM217B,ENSG00000196227
PPP1R3D,ENSG00000132825
CDH26,ENSG00000124215
C20orf197,ENSG00000176659
RP5-1043L13.1,ENSG00000228340
RP11-429E11.3,ENSG00000179253
TAF4,ENSG00000130699
LSM14B,ENSG00000149657
PSMA7,ENSG00000101182
SS18L1,ENSG00000184402
MTG2,ENSG00000101181
OSBPL2,ENSG00000130703
ADRM1,ENSG00000130706
LAMA5,ENSG00000130702
RPS21,ENSG00000171858
CABLES2,ENSG00000149679
SLCO4A1,ENSG00000101187
MRGBP,ENSG00000101189
OGFR,ENSG00000060491
COL9A3,ENSG00000092758
TCFL5,ENSG00000101190
DIDO1,ENSG00000101191
GID8,ENSG00000101193
SLC17A9,ENSG00000101194
HAR1B,ENSG00000231133
HAR1A,ENSG00000225978
YTHDF1,ENSG00000149658
ARFGAP1,ENSG00000101199
PPDPF,ENSG00000125534
PTK6,ENSG00000101213
HELZ2,ENSG00000130589
GMEB2,ENSG00000101216
CTD-3184A7.4,ENSG00000232442
STMN3,ENSG00000197457
RTEL1-TNFRSF6B,ENSG00000026036
ARFRP1,ENSG00000101246
ZGPAT,ENSG00000197114
RP4-583P15.15,ENSG00000273154
LIME1,ENSG00000203896
SLC2A4RG,ENSG00000125520
RP4-583P15.10,ENSG00000229299
ABHD16B,ENSG00000183260
TPD52L2,ENSG00000101150
DNAJC5,ENSG00000101152
UCKL1,ENSG00000198276
ZNF512B,ENSG00000196700
SAMD10,ENSG00000130590
PRPF6,ENSG00000101161
LINC00176,ENSG00000196421
TCEA2,ENSG00000171703
RGS19,ENSG00000171700
OPRL1,ENSG00000125510
C20orf201,ENSG00000171695
PCMTD2,ENSG00000203880
MIER2,ENSG00000105556
MADCAM1,ENSG00000099866
TPGS1,ENSG00000141933
CDC34,ENSG00000099804
AC009005.2,ENSG00000267751
BSG,ENSG00000172270
POLRMT,ENSG00000099821
RNF126,ENSG00000070423
FSTL3,ENSG00000070404
PRSS57,ENSG00000185198
PTBP1,ENSG00000011304
AZU1,ENSG00000172232
ELANE,ENSG00000197561
MED16,ENSG00000175221
R3HDM4,ENSG00000198858
KISS1R,ENSG00000116014
ARID3A,ENSG00000116017
WDR18,ENSG00000065268
TMEM259,ENSG00000182087
CNN2,ENSG00000064666
AC011558.5,ENSG00000267020
ABCA7,ENSG00000064687
HMHA1,ENSG00000180448
POLR2E,ENSG00000099817
GPX4,ENSG00000167468
SBNO2,ENSG00000064932
STK11,ENSG00000118046
ATP5D,ENSG00000099624
MIDN,ENSG00000167470
CIRBP,ENSG00000099622
C19orf24,ENSG00000228300
MUM1,ENSG00000160953
NDUFS7,ENSG00000115286
GAMT,ENSG00000130005
DAZAP1,ENSG00000071626
RPS15,ENSG00000115268
AC027307.3,ENSG00000268798
C19orf25,ENSG00000119559
PCSK4,ENSG00000115257
REEP6,ENSG00000115255
ADAMTSL5,ENSG00000185761
MBD3,ENSG00000071655
UQCR11-1,ENSG00000127540
TCF3,ENSG00000071564
ATP8B3,ENSG00000130270
REXO1,ENSG00000079313
KLF16,ENSG00000129911
CTB-31O20.2,ENSG00000261526
ABHD17A,ENSG00000129968
SCAMP4,ENSG00000227500
ADAT3,ENSG00000213638
CSNK1G2,ENSG00000133275
BTBD2,ENSG00000133243
AC005306.3,ENSG00000267283
MKNK2,ENSG00000099875
MOB3A,ENSG00000172081
IZUMO4,ENSG00000099840
AP3D1,ENSG00000065000
DOT1L,ENSG00000104885
PLEKHJ1,ENSG00000104886
SF3A2,ENSG00000104897
JSRP1,ENSG00000167476
C19orf35,ENSG00000188305
LINGO3,ENSG00000220008
LSM7,ENSG00000130332
TIMM13,ENSG00000099800
LMNB2,ENSG00000176619
GADD45B,ENSG00000099860
GNG7,ENSG00000176533
DIRAS1,ENSG00000176490
SLC39A3,ENSG00000141873
SGTA,ENSG00000104969
THOP1,ENSG00000172009
ZNF554,ENSG00000172006
ZNF555,ENSG00000186300
ZNF57,ENSG00000171970
ZNF77,ENSG00000175691
TLE2,ENSG00000065717
AC005944.2,ENSG00000267469
AES,ENSG00000104964
GNA11,ENSG00000088256
GNA15,ENSG00000060558
S1PR4,ENSG00000125910
NCLN,ENSG00000125912
NFIC,ENSG00000141905
C19orf77,ENSG00000095932
DOHH,ENSG00000129932
FZR1,ENSG00000105325
MFSD12,ENSG00000161091
HMG20B,ENSG00000064961
TBXA2R,ENSG00000006638
CACTIN,ENSG00000105298
PIP5K1C,ENSG00000186111
TJP3,ENSG00000105289
APBA3,ENSG00000011132
MRPL54,ENSG00000183617
MATK,ENSG00000007264
ZFR2,ENSG00000105278
DAPK3,ENSG00000167657
EEF2,ENSG00000167658
PIAS4,ENSG00000105229
AC016586.1,ENSG00000205147
ZBTB7A,ENSG00000178951
MAP2K2,ENSG00000126934
SIRT6,ENSG00000077463
EBI3,ENSG00000105246
CCDC94,ENSG00000105248
TMIGD2,ENSG00000167664
FSD1,ENSG00000105255
STAP2,ENSG00000178078
MPND,ENSG00000008382
SH3GL1,ENSG00000141985
CHAF1A,ENSG00000167670
UBXN6,ENSG00000167671
HDGFRP2,ENSG00000167674
PLIN5,ENSG00000214456
LRG1,ENSG00000171236
SEMA6B,ENSG00000167680
TNFAIP8L1,ENSG00000185361
C19orf10,ENSG00000074842
DPP9,ENSG00000142002
FEM1A,ENSG00000141965
AC005523.2,ENSG00000269604
TICAM1,ENSG00000127666
CTC-518P12.6,ENSG00000267484
PLIN3,ENSG00000105355
ARRDC5,ENSG00000205784
KDM4B,ENSG00000127663
SAFB2,ENSG00000130254
SAFB,ENSG00000160633
C19orf70,ENSG00000174917
HSD11B1L,ENSG00000167733
LONP1,ENSG00000196365
PRR22,ENSG00000212123
DUS3L,ENSG00000141994
AC024592.12,ENSG00000267740
NDUFA11,ENSG00000174886
VMAC,ENSG00000187650
AC104532.4,ENSG00000267571
CAPS,ENSG00000105519
RANBP3,ENSG00000031823
RFX2,ENSG00000087903
CTC-503J8.6,ENSG00000267427
CLPP,ENSG00000125656
ALKBH7,ENSG00000125652
PSPN,ENSG00000125650
GTF2F1,ENSG00000125651
KHSRP,ENSG00000088247
SLC25A23,ENSG00000125648
CRB3,ENSG00000130545
DENND1C,ENSG00000205744
TUBB4A,ENSG00000104833
CD70,ENSG00000125726
TNFSF14,ENSG00000125735
C3,ENSG00000125730
GPR108,ENSG00000125734
TRIP10,ENSG00000125733
SH2D3A,ENSG00000125731
VAV1,ENSG00000141968
EMR1,ENSG00000174837
ZNF557,ENSG00000130544
INSR,ENSG00000171105
CTB-133G6.1,ENSG00000263264
CTB-133G6.2,ENSG00000267852
ARHGEF18,ENSG00000104880
PEX11G,ENSG00000104883
ZNF358,ENSG00000198816
MCOLN1,ENSG00000090674
PNPLA6,ENSG00000032444
XAB2,ENSG00000076924
PET100,ENSG00000229833
CTD-3214H19.4,ENSG00000268400
PCP2,ENSG00000174788
RETN,ENSG00000104918
C19orf59,ENSG00000183019
TRAPPC5,ENSG00000181029
CLEC4G,ENSG00000182566
EVI5L,ENSG00000142459
MAP2K7,ENSG00000076984
TGFBR3L,ENSG00000260001
SNAPC2,ENSG00000104976
TIMM44,ENSG00000104980
ELAVL1,ENSG00000066044
CTD-2325M2.1,ENSG00000267939
CERS4,ENSG00000090661
CD320,ENSG00000167775
NDUFA7-1,ENSG00000267855
KANK3,ENSG00000186994
RAB11B-AS1,ENSG00000269386
RAB11B,ENSG00000185236
MARCH2,ENSG00000099785
HNRNPM,ENSG00000099783
PRAM1,ENSG00000133246
ZNF414,ENSG00000133250
MYO1F,ENSG00000142347
ADAMTS10,ENSG00000142303
ZNF558,ENSG00000167785
ZNF317,ENSG00000130803
ZNF699,ENSG00000196110
ZNF559,ENSG00000188321
ZNF266,ENSG00000174652
ZNF426,ENSG00000130818
ZNF121,ENSG00000197961
ZNF561,ENSG00000171469
C19orf82,ENSG00000267106
ZNF562,ENSG00000171466
ZNF846,ENSG00000196605
FBXL12,ENSG00000127452
UBL5,ENSG00000198258
CTD-2623N2.11,ENSG00000267289
PIN1,ENSG00000127445
OLFM2,ENSG00000105088
C19orf66,ENSG00000130813
ANGPTL6,ENSG00000130812
PPAN,ENSG00000130810
P2RY11,ENSG00000244165
EIF3G,ENSG00000130811
DNMT1,ENSG00000130816
CTD-2369P2.2,ENSG00000175898
MRPL4,ENSG00000105364
ICAM1,ENSG00000090339
ICAM4,ENSG00000105371
ZGLP1,ENSG00000220201
FDX1L,ENSG00000267673
RAVER1,ENSG00000161847
ICAM3,ENSG00000076662
TYK2,ENSG00000105397
CDC37,ENSG00000105401
PDE4A,ENSG00000065989
KEAP1,ENSG00000079999
S1PR5,ENSG00000180739
ATG4D,ENSG00000130734
KRI1,ENSG00000129347
SLC44A2,ENSG00000129353
ILF3-AS1,ENSG00000267100
ILF3,ENSG00000129351
QTRT1,ENSG00000213339
DNM2,ENSG00000079805
TMED1,ENSG00000099203
C19orf38,ENSG00000214212
CARM1,ENSG00000142453
YIPF2,ENSG00000130733
C19orf52,ENSG00000142444
SMARCA4,ENSG00000127616
LDLR,ENSG00000130164
RAB3D,ENSG00000105514
TMEM205,ENSG00000105518
CCDC159,ENSG00000183401
DKFZP761J1410,ENSG00000105520
SWSAP1,ENSG00000173928
EPOR,ENSG00000187266
CCDC151,ENSG00000198003
PRKCSH,ENSG00000130175
ZNF653,ENSG00000161914
ECSIT,ENSG00000130159
ELOF1,ENSG00000130165
ZNF627,ENSG00000198551
ACP5,ENSG00000102575
ZNF823,ENSG00000197933
ZNF441,ENSG00000197044
ZNF440,ENSG00000171295
ZNF439,ENSG00000171291
ZNF69,ENSG00000198429
ZNF700,ENSG00000196757
ZNF763,ENSG00000197054
ZNF433,ENSG00000197647
ZNF844,ENSG00000223547
ZNF625,ENSG00000257591
ZNF136,ENSG00000196646
CTD-2666L21.1,ENSG00000234773
ZNF44,ENSG00000197857
ZNF563,ENSG00000188868
ZNF442,ENSG00000198342
ZNF799,ENSG00000196466
ZNF443,ENSG00000180855
ZNF709,ENSG00000242852
ZNF564,ENSG00000249709
ZNF490,ENSG00000188033
ZNF791,ENSG00000173875
CTD-2192J16.22,ENSG00000269242
MAN2B1,ENSG00000104774
WDR83,ENSG00000123154
WDR83OS,ENSG00000105583
DHPS,ENSG00000095059
FBXW9,ENSG00000132004
TNPO2,ENSG00000105576
C19orf43,ENSG00000123144
ASNA1,ENSG00000198356
HOOK2,ENSG00000095066
CTD-2659N19.9,ENSG00000267212
PRDX2,ENSG00000167815
RNASEH2A,ENSG00000104889
DNASE2,ENSG00000105612
GCDH,ENSG00000105607
FARSA,ENSG00000179115
CALR,ENSG00000179218
CTC-425F1.4,ENSG00000267458
RAD23A,ENSG00000179262
GADD45GIP1,ENSG00000179271
NFIX,ENSG00000008441
LYL1,ENSG00000104903
TRMT1,ENSG00000104907
NACC1,ENSG00000160877
STX10,ENSG00000104915
IER2,ENSG00000160888
CTC-250I14.6,ENSG00000267598
CACNA1A,ENSG00000141837
CCDC130,ENSG00000104957
MRI1,ENSG00000037757
C19orf53,ENSG00000104979
ZSWIM4,ENSG00000132003
MIR24-2,ENSG00000267519
CC2D1A,ENSG00000132024
DCAF15,ENSG00000132017
RFX1,ENSG00000132005
CTB-55O6.4,ENSG00000267670
IL27RA,ENSG00000104998
hsa-mir-1199,ENSG00000141854
SAMD1,ENSG00000141858
PRKACA,ENSG00000072062
ASF1B,ENSG00000105011
CTB-55O6.12,ENSG00000267169
LPHN1,ENSG00000072071
CD97,ENSG00000123146
DDX39A,ENSG00000123136
PKN1,ENSG00000123143
GIPC1,ENSG00000123159
DNAJB1,ENSG00000132002
TECR,ENSG00000099797
NDUFB7,ENSG00000099795
CLEC17A,ENSG00000187912
EMR3,ENSG00000131355
ZNF333,ENSG00000160961
EMR2,ENSG00000127507
ILVBL,ENSG00000105135
EPHX3,ENSG00000105131
AC004257.3,ENSG00000270143
BRD4,ENSG00000141867
AKAP8,ENSG00000105127
AKAP8L,ENSG00000011243
WIZ,ENSG00000011451
RASAL3,ENSG00000105122
PGLYRP2,ENSG00000161031
CYP4F22,ENSG00000171954
RAB8A,ENSG00000167461
CTD-2231E14.8,ENSG00000269243
HSH2D,ENSG00000196684
FAM32A,ENSG00000105058
AP1M1,ENSG00000072958
CTD-2562J15.6,ENSG00000267275
KLF2,ENSG00000127528
EPS15L1,ENSG00000127527
C19orf44,ENSG00000105072
CHERP,ENSG00000085872
SLC35E1,ENSG00000127526
MED26,ENSG00000105085
SMIM7,ENSG00000214046
TMEM38A,ENSG00000072954
SIN3B,ENSG00000127511
CPAMD8,ENSG00000160111
HAUS8,ENSG00000131351
MYO9B,ENSG00000099331
USE1,ENSG00000053501
OCEL1,ENSG00000099330
NR2F6,ENSG00000160113
BABAM1,ENSG00000105393
ANKLE1,ENSG00000160117
ABHD8,ENSG00000127220
MRPL34,ENSG00000130312
DDA1,ENSG00000130311
GTPBP3,ENSG00000130299
PLVAP,ENSG00000130300
BST2,ENSG00000130303
CTD-2521M24.9,ENSG00000269640
MVB12A,ENSG00000141971
SLC27A1,ENSG00000130304
CTD-3131K8.2,ENSG00000269439
PGLS,ENSG00000130313
FAM129C,ENSG00000167483
COLGALT1,ENSG00000130309
MAP1S,ENSG00000130479
FCHO1,ENSG00000130475
INSL3,ENSG00000248099
JAK3,ENSG00000105639
CCDC124,ENSG00000007080
KCNN1,ENSG00000105642
ARRDC2,ENSG00000105643
IL12RB1,ENSG00000096996
MAST3,ENSG00000099308
PIK3R2,ENSG00000105647
MPV17L2,ENSG00000254858
RAB3A,ENSG00000105649
PDE4C,ENSG00000105650
KIAA1683,ENSG00000130518
JUND,ENSG00000130522
LSM4,ENSG00000130520
PGPEP1,ENSG00000130517
SSBP4,ENSG00000130511
ISYNA1,ENSG00000105655
ELL,ENSG00000105656
FKBP8,ENSG00000105701
KXD1,ENSG00000105700
AC005253.2,ENSG00000268030
AC005253.4,ENSG00000268983
UBA52,ENSG00000221983
C19orf60,ENSG00000006015
KLHL26,ENSG00000167487
CRTC1,ENSG00000105662
UPF1,ENSG00000005007
COPE,ENSG00000105669
DDX49,ENSG00000105671
HOMER3,ENSG00000051128
AC005932.1,ENSG00000269019
SUGP2,ENSG00000064607
AC004447.2,ENSG00000269131
ARMC6,ENSG00000105676
SLC25A42,ENSG00000181035
TMEM161A,ENSG00000064545
MEF2BNB-MEF2B,ENSG00000064489
MEF2BNB,ENSG00000254901
RFXANK,ENSG00000064490
NR2C2AP,ENSG00000184162
SUGP1,ENSG00000105705
MAU2,ENSG00000129933
GATAD2A,ENSG00000167491
TSSK6,ENSG00000178093
NDUFA13,ENSG00000186010
PBX4,ENSG00000105717
LPAR2,ENSG00000064547
GMIP,ENSG00000089639
ATP13A1,ENSG00000105726
ZNF101,ENSG00000181896
ZNF14,ENSG00000105708
LINC00663,ENSG00000266904
ZNF506,ENSG00000081665
ZNF253,ENSG00000256771
ZNF93,ENSG00000184635
ZNF682,ENSG00000197124
ZNF90,ENSG00000213988
CTC-260E6.6,ENSG00000267383
ZNF486,ENSG00000256229
ZNF737,ENSG00000237440
ZNF626,ENSG00000188171
ZNF85,ENSG00000105750
ZNF430,ENSG00000118620
ZNF714,ENSG00000160352
ZNF431,ENSG00000196705
ZNF708,ENSG00000182141
ZNF738,ENSG00000172687
