gene,ensembl
ENSG00000268686,ENSG00000268686
TNNI3,ENSG00000129991
ENSG00000268049,ENSG00000268049
PCDH11Y,ENSG00000099715
ENSG00000273442,ENSG00000273442
ENSG00000230149,ENSG00000230149
FAM83F,ENSG00000133477
ENSG00000278903,ENSG00000278903
LINC01783,ENSG00000233421
BRDT,ENSG00000137948
KCNJ3,ENSG00000162989
ENSG00000224099,ENSG00000224099
ENSG00000271653,ENSG00000271653
IL17RB,ENSG00000056736
TBILA,ENSG00000261488
PFN2-AS1,ENSG00000242791
PEX5L,ENSG00000114757
NAT8L,ENSG00000185818
ENSG00000272130,ENSG00000272130
KCTD16,ENSG00000183775
LINC02202,ENSG00000245812
GABRB2,ENSG00000145864
ENSG00000229896,ENSG00000229896
ENSG00000225096,ENSG00000225096
ENSG00000233967,ENSG00000233967
ENSG00000249574,ENSG00000249574
TRBV23-1,ENSG00000211749
ENSG00000230105,ENSG00000230105
ADAM32,ENSG00000197140
ENSG00000272076,ENSG00000272076
ARHGAP39,ENSG00000147799
ENSG00000272866,ENSG00000272866
CCL19,ENSG00000172724
TMC1,ENSG00000165091
QRFP,ENSG00000188710
DCDC1,ENSG00000170959
SLC22A9,ENSG00000149742
KCTD14,ENSG00000151364
ENSG00000236154,ENSG00000236154
CH25H,ENSG00000138135
ENSG00000273476,ENSG00000273476
ENSG00000231104,ENSG00000231104
PMEL,ENSG00000185664
LINC02415,ENSG00000248703
SIAH3,ENSG00000215475
ENSG00000258653,ENSG00000258653
C14orf178,ENSG00000197734
IGHV2-5,ENSG00000211937
IGHV1-69,ENSG00000211973
ENSG00000261219,ENSG00000261219
ENSG00000259564,ENSG00000259564
ENSG00000260436,ENSG00000260436
CKLF-CMTM1,ENSG00000254788
DYNC1LI2-DT,ENSG00000246777
TAT-AS1,ENSG00000260886
VPS9D1-AS1,ENSG00000261373
ENSG00000272770,ENSG00000272770
KRT36,ENSG00000126337
EFCAB13-DT,ENSG00000263293
ST6GALNAC2,ENSG00000070731
ENSG00000260011,ENSG00000260011
ENSG00000267627,ENSG00000267627
DOK5,ENSG00000101134
IGLV1-40,ENSG00000211653
IGLV2-23,ENSG00000211660
ENSG00000272694,ENSG00000272694
TACSTD2,ENSG00000184292
EOGT-DT,ENSG00000244513
NCBP2-AS1,ENSG00000225578
TMPRSS11E,ENSG00000087128
STOX2,ENSG00000173320
FRG1-DT,ENSG00000245685
ENSG00000272265,ENSG00000272265
ENSG00000284914,ENSG00000284914
ADGRG2,ENSG00000173698
PHKA1,ENSG00000067177
PENK,ENSG00000181195
LINC01301,ENSG00000251396
C9orf153,ENSG00000187753
MMRN2,ENSG00000173269
CD163L1,ENSG00000177675
TMDD1,ENSG00000284730
SMIM41,ENSG00000284791
PMCH,ENSG00000183395
ENSG00000223576,ENSG00000223576
PABPC3,ENSG00000151846
ENOX1,ENSG00000120658
EDNRB,ENSG00000136160
LNCARGI,ENSG00000285448
AJUBA-DT,ENSG00000258457
LINC02324,ENSG00000255002
PLEKHH1,ENSG00000054690
AK7,ENSG00000140057
LINC02895,ENSG00000259380
ENSG00000261113,ENSG00000261113
PPY,ENSG00000108849
ENSG00000267699,ENSG00000267699
LINC01433,ENSG00000230176
ENSG00000268555,ENSG00000268555
ZNF114,ENSG00000178150
ENSG00000279298,ENSG00000279298
ENSG00000272834,ENSG00000272834
PLAC4,ENSG00000280109
TMEM52,ENSG00000178821
IGSF9,ENSG00000085552
TNR,ENSG00000116147
LINC00582,ENSG00000229228
PFN4,ENSG00000176732
ENSG00000271936,ENSG00000271936
ENSG00000228541,ENSG00000228541
IGKV1-39,ENSG00000242371
ACOXL,ENSG00000153093
ENSG00000272263,ENSG00000272263
ENSG00000273455,ENSG00000273455
ENSG00000249180,ENSG00000249180
FAM13B-AS1,ENSG00000246323
NIPAL4,ENSG00000172548
ZBTB12,ENSG00000204366
LINC00336,ENSG00000197251
FOXP4-AS1,ENSG00000234753
GSTA1,ENSG00000243955
TMEM244,ENSG00000203756
ENSG00000242611,ENSG00000242611
TRGV5P,ENSG00000228668
PGAM2,ENSG00000164708
ENSG00000277675,ENSG00000277675
COL1A2,ENSG00000164692
AOC1,ENSG00000002726
PTCHD1,ENSG00000165186
ENSG00000224610,ENSG00000224610
PCDH11X,ENSG00000102290
CHRNA2,ENSG00000120903
FAM83A,ENSG00000147689
ENSG00000276128,ENSG00000276128
GDA,ENSG00000119125
TLE1-DT,ENSG00000233926
DNAJB13,ENSG00000187726
C10orf67,ENSG00000179133
GPRC5D,ENSG00000111291
LINC00571,ENSG00000223685
COL4A2,ENSG00000134871
ENSG00000270000,ENSG00000270000
IGHV3-13,ENSG00000211942
BICDL2,ENSG00000162069
ENSG00000263080,ENSG00000263080
NQO1-DT,ENSG00000262136
ARLNC1,ENSG00000260896
CIBAR2,ENSG00000153789
LINC02087,ENSG00000237057
ENSG00000263657,ENSG00000263657
LHX1,ENSG00000273706
GAREM1,ENSG00000141441
MUC16,ENSG00000181143
ENSG00000268081,ENSG00000268081
LINC02965,ENSG00000269086
ENSG00000267120,ENSG00000267120
KCNA7,ENSG00000104848
SCARF2,ENSG00000244486
IGLV1-51,ENSG00000211644
LINC00310,ENSG00000227456
SAMD11,ENSG00000187634
ENSG00000224969,ENSG00000224969
GABRD,ENSG00000187730
HES2,ENSG00000069812
ENSG00000203469,ENSG00000203469
ENSG00000284726,ENSG00000284726
ENSG00000233755,ENSG00000233755
RAB42,ENSG00000188060
MATN1,ENSG00000162510
DCDC2B,ENSG00000222046
ZBTB8B,ENSG00000273274
GJA4,ENSG00000187513
RHBDL2,ENSG00000158315
MYCL-AS1,ENSG00000236546
ENSG00000283580,ENSG00000283580
ENSG00000284989,ENSG00000284989
LINC01389,ENSG00000225762
ENSG00000236434,ENSG00000236434
ZYG11A,ENSG00000203995
ENSG00000283445,ENSG00000283445
JUN-DT,ENSG00000234807
GPR61,ENSG00000156097
OLFML3,ENSG00000116774
SYT6,ENSG00000134207
ENSG00000274372,ENSG00000274372
ENSG00000224645,ENSG00000224645
ENSG00000229021,ENSG00000229021
S100A1,ENSG00000160678
NUP210L,ENSG00000143552
IQGAP3,ENSG00000183856
ENSG00000237588,ENSG00000237588
OR10K1,ENSG00000173285
ENSG00000273365,ENSG00000273365
FMO1,ENSG00000010932
MYOCOS,ENSG00000283683
C1orf105,ENSG00000180999
SLC9C2,ENSG00000162753
AXDND1,ENSG00000162779
LINC01686,ENSG00000261504
PDC-AS1,ENSG00000229739
PDC,ENSG00000116703
GPR25,ENSG00000170128
INAVA,ENSG00000163362
LEMD1-DT,ENSG00000224717
LPGAT1-AS1,ENSG00000229258
ESRRG,ENSG00000196482
HHIPL2,ENSG00000143512
LEFTY2,ENSG00000143768
ENSG00000224407,ENSG00000224407
RYR2,ENSG00000198626
C1orf202,ENSG00000284188
ENSG00000282317,ENSG00000282317
ENSG00000229255,ENSG00000229255
OR2T11,ENSG00000279301
TMEM18-DT,ENSG00000233296
LINC02973,ENSG00000272002
ENSG00000239300,ENSG00000239300
GREB1,ENSG00000196208
ENSG00000223754,ENSG00000223754
DTNB-AS1,ENSG00000224220
ENSG00000272056,ENSG00000272056
FOSL2-AS1,ENSG00000229951
ENSG00000225284,ENSG00000225284
TMEM178A,ENSG00000152154
ENSG00000225187,ENSG00000225187
ENSG00000282828,ENSG00000282828
ENSG00000229839,ENSG00000229839
LINC01873,ENSG00000232164
CD207,ENSG00000116031
DQX1,ENSG00000144045
IGKV2-30,ENSG00000243238
ASTL,ENSG00000188886
VWA3B,ENSG00000168658
LONRF2,ENSG00000170500
IL1RL1,ENSG00000115602
MALL,ENSG00000144063
ENSG00000228251,ENSG00000228251
ENSG00000234174,ENSG00000234174
ENSG00000235066,ENSG00000235066
MAP3K2-DT,ENSG00000236682
ENSG00000273073,ENSG00000273073
LY75-CD302,ENSG00000248672
CFAP210,ENSG00000154479
MYO3B-AS1,ENSG00000231898
ERICH2-DT,ENSG00000234350
ENSG00000237798,ENSG00000237798
ENSG00000271401,ENSG00000271401
RFTN2,ENSG00000162944
ENSG00000231903,ENSG00000231903
MYOSLID,ENSG00000229647
MYOSLID-AS1,ENSG00000223725
ENSG00000197585,ENSG00000197585
MOGAT1,ENSG00000124003
ENSG00000228802,ENSG00000228802
SCYGR4,ENSG00000284631
HTR2B,ENSG00000135914
ENSG00000237126,ENSG00000237126
ENSG00000259793,ENSG00000259793
TRPM8,ENSG00000144481
GRM7,ENSG00000196277
ATP2B2,ENSG00000157087
MKRN2OS,ENSG00000225526
HDAC11-AS1,ENSG00000244502
LINC01967,ENSG00000235493
ENSG00000236452,ENSG00000236452
ENSG00000280571,ENSG00000280571
TGM4,ENSG00000163810
LSMEM2,ENSG00000179564
PRICKLE2-AS3,ENSG00000226017
MAGI1,ENSG00000151276
SAMMSON,ENSG00000240405
LINC00971,ENSG00000242641
CADM2,ENSG00000175161
ST3GAL6-AS1,ENSG00000239445
COL8A1,ENSG00000144810
LINC01990,ENSG00000273125
HHLA2,ENSG00000114455
MORC1,ENSG00000114487
NEPRO-AS1,ENSG00000240057
ENSG00000242659,ENSG00000242659
UPK1B,ENSG00000114638
ARHGAP31-AS1,ENSG00000241155
ENSG00000273454,ENSG00000273454
ALDH1L1,ENSG00000144908
KLF15,ENSG00000163884
KBTBD12,ENSG00000187715
LINC02067,ENSG00000240567
CLDN11,ENSG00000013297
ENSG00000237473,ENSG00000237473
LINC01209,ENSG00000228308
LINC00501,ENSG00000203645
ENSG00000260743,ENSG00000260743
ATP11B-DT,ENSG00000240063
ENSG00000228804,ENSG00000228804
UTS2B,ENSG00000188958
ENSG00000248516,ENSG00000248516
ENSG00000250541,ENSG00000250541
C4orf19,ENSG00000154274
ENSG00000249685,ENSG00000249685
ENSG00000273369,ENSG00000273369
GABRB1,ENSG00000163288
CNGA1,ENSG00000198515
ENSG00000248115,ENSG00000248115
LINC02267,ENSG00000248510
STPG2,ENSG00000163116
MTTP,ENSG00000138823
CYP2U1-AS1,ENSG00000245293
LRIT3,ENSG00000183423
MIR302CHG,ENSG00000249532
ENSG00000273007,ENSG00000273007
ENSG00000251555,ENSG00000251555
FREM3,ENSG00000183090
ENSG00000250357,ENSG00000250357
GLRB,ENSG00000109738
TRIM60,ENSG00000176979
GK3,ENSG00000229894
CPE,ENSG00000109472
HAND2-AS1,ENSG00000237125
GLRA3,ENSG00000145451
ADAM29,ENSG00000168594
LINC03067,ENSG00000271119
LSINCT5,ENSG00000281560
BASP1-AS1,ENSG00000215196
ENSG00000248223,ENSG00000248223
ENSG00000249359,ENSG00000249359
ENSG00000250764,ENSG00000250764
NIM1K,ENSG00000177453
ENSG00000261604,ENSG00000261604
ENSG00000237705,ENSG00000237705
RAB3C,ENSG00000152932
FCHO2-DT,ENSG00000272081
ENSG00000247372,ENSG00000247372
BHMT2,ENSG00000132840
ENSG00000285190,ENSG00000285190
ENSG00000234292,ENSG00000234292
ENSG00000272406,ENSG00000272406
EPB41L4A-DT,ENSG00000278921
LMNB1-DT,ENSG00000251072
PSD2,ENSG00000146005
PCDHGA7,ENSG00000253537
PCDHGA12,ENSG00000253159
PCDHGC3,ENSG00000240184
SPINK9,ENSG00000204909
AFAP1L1,ENSG00000157510
GABRG2,ENSG00000113327
SLIT3,ENSG00000184347
LINC01366,ENSG00000235172
EFCAB9,ENSG00000214360
SLC34A1,ENSG00000131183
ENSG00000227803,ENSG00000227803
ENSG00000272558,ENSG00000272558
H4C13,ENSG00000275126
TRIM40,ENSG00000204614
PSORS1C1,ENSG00000204540
SAPCD1-AS1,ENSG00000235663
HLA-DQB2,ENSG00000232629
ENSG00000263756,ENSG00000263756
RPS10-NUDT3,ENSG00000270800
GUCA1B,ENSG00000112599
MYMX,ENSG00000262179
RHAG,ENSG00000112077
EEF1A1-AS1,ENSG00000229862
ENSG00000271793,ENSG00000271793
GABRR2,ENSG00000111886
FAXC,ENSG00000146267
ENSG00000234117,ENSG00000234117
CALHM5,ENSG00000178033
PDE7B-AS1,ENSG00000237596
SIMALR,ENSG00000226004
ENSG00000213121,ENSG00000213121
ENSG00000271265,ENSG00000271265
TMEM242-DT,ENSG00000271040
MAS1,ENSG00000130368
ENSG00000257607,ENSG00000257607
ENSG00000241269,ENSG00000241269
RSPH10B,ENSG00000155026
ENSG00000232581,ENSG00000232581
ENSG00000228010,ENSG00000228010
ELMO1-AS1,ENSG00000224101
PKD1L1,ENSG00000158683
ENSG00000249773,ENSG00000249773
SEMA3D,ENSG00000153993
LRRD1,ENSG00000240720
ERVW-1,ENSG00000242950
PPP1R9A-AS1,ENSG00000236197
TMEM130,ENSG00000166448
ENSG00000284523,ENSG00000284523
ENSG00000241357,ENSG00000241357
PPP1R35-AS1,ENSG00000240211
UPK3BL2,ENSG00000284981
SND1-DT,ENSG00000240790
MESTIT1,ENSG00000272701
TSGA13,ENSG00000213265
ENSG00000225144,ENSG00000225144
TAS2R5,ENSG00000127366
TRBV6-6,ENSG00000211724
OR2A25,ENSG00000221933
ENSG00000234622,ENSG00000234622
MID1,ENSG00000101871
FAM9C,ENSG00000187268
MAP3K15,ENSG00000180815
TAB3-AS2,ENSG00000235512
LINC01204,ENSG00000229563
RGN,ENSG00000130988
ZNF157,ENSG00000147117
SHROOM4,ENSG00000158352
XIST,ENSG00000229807
SLC16A2,ENSG00000147100
DIAPH2-AS1,ENSG00000236256
ENSG00000270050,ENSG00000270050
ALG13-AS1,ENSG00000229487
LINC01285,ENSG00000203650
ENSG00000241489,ENSG00000241489
PNMA6F,ENSG00000225110
FAM85B,ENSG00000253893
LINC03022,ENSG00000253641
SLC18A1,ENSG00000036565
ENSG00000254129,ENSG00000254129
LINC02099,ENSG00000253490
ENSG00000254898,ENSG00000254898
ENSG00000253389,ENSG00000253389
ENSG00000253190,ENSG00000253190
PI15,ENSG00000137558
HEY1,ENSG00000164683
ENSG00000254205,ENSG00000254205
ENSG00000258256,ENSG00000258256
CALB1,ENSG00000104327
LINC00534,ENSG00000253394
ENSG00000254307,ENSG00000254307
ENSG00000254248,ENSG00000254248
CFAP418-AS1,ENSG00000253773
ENSG00000253629,ENSG00000253629
DEPTOR-AS1,ENSG00000245330
LINC01151,ENSG00000253819
ENSG00000255491,ENSG00000255491
ENSG00000254263,ENSG00000254263
ENSG00000253627,ENSG00000253627
ENSG00000254741,ENSG00000254741
FOXH1,ENSG00000160973
SMARCA2-AS1,ENSG00000236199
ACER2,ENSG00000177076
FOCAD-AS1,ENSG00000227071
IFNB1,ENSG00000171855
LRRC19,ENSG00000184434
PIGO-AS1,ENSG00000234181
ENSG00000204814,ENSG00000204814
CARNMT1-AS1,ENSG00000203321
PCA3,ENSG00000225937
COL15A1,ENSG00000204291
ALDOB,ENSG00000136872
FRRS1L,ENSG00000260230
ENSG00000227531,ENSG00000227531
SHOC1,ENSG00000165181
PAPPA-AS1,ENSG00000256040
HMCN2,ENSG00000148357
WDR5-DT,ENSG00000273249
CAMSAP1-DT,ENSG00000238058
CCDC187,ENSG00000260220
LCN10,ENSG00000187922
ENSG00000254910,ENSG00000254910
CEND1,ENSG00000184524
ENSG00000255108,ENSG00000255108
PRADX,ENSG00000235027
OLFML1,ENSG00000183801
ADM-DT,ENSG00000254554
ENSG00000255351,ENSG00000255351
ENSG00000254680,ENSG00000254680
SAA2,ENSG00000134339
BDNF,ENSG00000176697
CD44-AS1,ENSG00000255443
F2,ENSG00000180210
ENSG00000231880,ENSG00000231880
BTBD18,ENSG00000233436
GLYATL2,ENSG00000156689
ENSG00000256196,ENSG00000256196
RAB3IL1,ENSG00000167994
ENSG00000255118,ENSG00000255118
LRRN4CL,ENSG00000177363
SPDYC,ENSG00000204710
ACTN3,ENSG00000248746
SYT12,ENSG00000173227
NDUFV1-DT,ENSG00000184224
GLTC1,ENSG00000255306
ENSG00000254721,ENSG00000254721
LINC01537,ENSG00000227467
ENSG00000254429,ENSG00000254429
ENSG00000254459,ENSG00000254459
ENSG00000255449,ENSG00000255449
ENSG00000269895,ENSG00000269895
GPR83,ENSG00000123901
MMP1,ENSG00000196611
ENSG00000256603,ENSG00000256603
TBCEL-TECTA,ENSG00000285509
KCNJ5,ENSG00000120457
ENSG00000254648,ENSG00000254648
ENSG00000236968,ENSG00000236968
LINC02648,ENSG00000225948
ACBD7,ENSG00000176244
ENSG00000238246,ENSG00000238246
ENSG00000272516,ENSG00000272516
SPAG6,ENSG00000077327
SYT15B,ENSG00000277758
LINC02671,ENSG00000224714
SYNPO2L,ENSG00000166317
ENSG00000232342,ENSG00000232342
LINC00856,ENSG00000230417
NUTM2B,ENSG00000188199
NUTM2D,ENSG00000214562
CYP2C8,ENSG00000138115
LOXL4,ENSG00000138131
ENSG00000229278,ENSG00000229278
DNMBP-AS1,ENSG00000227695
ENSG00000255339,ENSG00000255339
ENSG00000282772,ENSG00000282772
ENSG00000273485,ENSG00000273485
CASC2,ENSG00000177640
ENSG00000278518,ENSG00000278518
KCNA5,ENSG00000130037
TAS2R13,ENSG00000212128
TAS2R46,ENSG00000226761
ENSG00000256084,ENSG00000256084
ENSG00000257258,ENSG00000257258
ENSG00000276691,ENSG00000276691
C12orf54,ENSG00000177627
KRT6B,ENSG00000185479
HOXC5,ENSG00000172789
ENSG00000257824,ENSG00000257824
APOF,ENSG00000175336
MIP,ENSG00000135517
ENSG00000276727,ENSG00000276727
ENSG00000249753,ENSG00000249753
LLPH-DT,ENSG00000239335
ENSG00000277247,ENSG00000277247
NAV3,ENSG00000067798
ENSG00000258044,ENSG00000258044
ENSG00000271382,ENSG00000271382
ENSG00000257878,ENSG00000257878
LINC02452,ENSG00000283422
SVOP,ENSG00000166111
ENSG00000277299,ENSG00000277299
ENSG00000274859,ENSG00000274859
ENSG00000255839,ENSG00000255839
ENSG00000274695,ENSG00000274695
RIMBP2,ENSG00000060709
ENSG00000256299,ENSG00000256299
GALNT9,ENSG00000182870
ENSG00000260509,ENSG00000260509
ENSG00000273507,ENSG00000273507
VWA8-AS1,ENSG00000278338
MED4-AS1,ENSG00000229111
ENSG00000277684,ENSG00000277684
SERPINE3,ENSG00000253309
OBI1-AS1,ENSG00000234377
GPC5,ENSG00000179399
F7,ENSG00000057593
GAS6-DT,ENSG00000272695
LINC03058,ENSG00000258810
OR10G3,ENSG00000169208
TRDV3,ENSG00000256590
RNF212B,ENSG00000215277
DHRS2,ENSG00000100867
ENSG00000258860,ENSG00000258860
LINC02315,ENSG00000251363
ENSG00000278147,ENSG00000278147
ENSG00000258400,ENSG00000258400
ENSG00000258928,ENSG00000258928
ENSG00000254718,ENSG00000254718
ENSG00000284664,ENSG00000284664
HEATR4,ENSG00000187105
LINC00642,ENSG00000233208
ENSG00000258481,ENSG00000258481
UNC79,ENSG00000133958
YY1-DT,ENSG00000258982
ENSG00000259088,ENSG00000259088
LINC02280,ENSG00000260792
IGHV3-20,ENSG00000211946
IGHV1-46,ENSG00000211962
IGHV3-53,ENSG00000211967
ENSG00000261069,ENSG00000261069
GOLGA8M-1,ENSG00000261480
GOLGA8K,ENSG00000249931
ENSG00000259617,ENSG00000259617
ENSG00000250379,ENSG00000250379
ENSG00000285080,ENSG00000285080
ENSG00000259563,ENSG00000259563
GLDN,ENSG00000186417
ENSG00000259238,ENSG00000259238
TPM1-AS,ENSG00000259498
IGDCC4,ENSG00000103742
ENSG00000260773,ENSG00000260773
ENSG00000260729,ENSG00000260729
CD276,ENSG00000103855
TMEM266,ENSG00000169758
ENSG00000259792,ENSG00000259792
ST20-MTHFS,ENSG00000259332
CFAP161,ENSG00000156206
ADAMTSL3,ENSG00000156218
AKAP13-AS1,ENSG00000259367
ENSG00000259544,ENSG00000259544
LINC02883,ENSG00000259416
NTRK3,ENSG00000140538
ENSG00000259661,ENSG00000259661
NR2F2,ENSG00000185551
ENSG00000259219,ENSG00000259219
ENSG00000260132,ENSG00000260132
MAPK8IP3-AS1,ENSG00000261399
ENSG00000261207,ENSG00000261207
ENSG00000260107,ENSG00000260107
VASN,ENSG00000168140
DNAAF8,ENSG00000166246
ENSG00000260350,ENSG00000260350
ENSG00000262151,ENSG00000262151
ENSG00000175604,ENSG00000175604
ENSG00000262848,ENSG00000262848
TMC7,ENSG00000170537
ENSG00000260635,ENSG00000260635
LINC02890,ENSG00000260905
ENSG00000258150,ENSG00000258150
TLCD3B,ENSG00000149926
ENSG00000285043,ENSG00000285043
ITGAD,ENSG00000156886
ENSG00000260975,ENSG00000260975
ENSG00000260145,ENSG00000260145
ENSG00000260894,ENSG00000260894
ENSG00000260999,ENSG00000260999
ENSG00000247228,ENSG00000247228
ENSG00000260111,ENSG00000260111
ENSG00000261063,ENSG00000261063
LINC01229,ENSG00000260876
ATP2C2,ENSG00000064270
ENSG00000277504,ENSG00000277504
ENSG00000205037,ENSG00000205037
SGSM2-AS1,ENSG00000263345
OR1R1P,ENSG00000180042
ENSG00000262692,ENSG00000262692
GLTPD2,ENSG00000182327
ENSG00000263164,ENSG00000263164
AIPL1,ENSG00000129221
SLC35G6,ENSG00000259224
ALOX12B,ENSG00000179477
SMCR2,ENSG00000223979
EPN2-AS1,ENSG00000235397
ENSG00000264932,ENSG00000264932
ENSG00000266872,ENSG00000266872
ENSG00000265205,ENSG00000265205
ENSG00000265908,ENSG00000265908
ENSG00000264808,ENSG00000264808
ABHD15-AS1,ENSG00000264031
TBC1D29P,ENSG00000266733
ENSG00000263603,ENSG00000263603
ENSG00000265334,ENSG00000265334
MIR4733HG,ENSG00000264107
RHBDL3,ENSG00000141314
CCL16,ENSG00000275152
SRCIN1,ENSG00000277363
ENSG00000265784,ENSG00000265784
ARL5C,ENSG00000141748
STAC2,ENSG00000141750
GJD3-AS1,ENSG00000266208
ENSG00000267638,ENSG00000267638
GJC1,ENSG00000182963
C1QL1,ENSG00000131094
ENSG00000264019,ENSG00000264019
ENSG00000278765,ENSG00000278765
LINC02086,ENSG00000244649
ENSG00000253730,ENSG00000253730
TMEM92-AS1,ENSG00000251179
SMIM36,ENSG00000261873
LPO,ENSG00000167419
EFCAB3,ENSG00000172421
SCN4A,ENSG00000007314
ENSG00000265912,ENSG00000265912
LINC00469,ENSG00000177338
CDR2L,ENSG00000109089
ENSG00000267615,ENSG00000267615
AANAT,ENSG00000129673
ENSG00000276863,ENSG00000276863
ENSG00000262831,ENSG00000262831
ENSG00000263063,ENSG00000263063
ENSG00000265399,ENSG00000265399
LINC02974,ENSG00000266288
LINC02979,ENSG00000267480
MIR133A1HG,ENSG00000265142
ENSG00000274918,ENSG00000274918
LINC01478,ENSG00000267337
ENSG00000267112,ENSG00000267112
LINC01415,ENSG00000267325
CNDP1,ENSG00000150656
LINC00683,ENSG00000266256
TMEM74B,ENSG00000125895
IDH3B-DT,ENSG00000228293
CHGB,ENSG00000089199
ENSG00000270792,ENSG00000270792
KIZ-AS1,ENSG00000232712
LINC02967,ENSG00000274173
ENSG00000274414,ENSG00000274414
ENSG00000276952,ENSG00000276952
HM13-AS1,ENSG00000230613
ENSG00000261582,ENSG00000261582
ENSG00000274825,ENSG00000274825
DHX35-DT,ENSG00000261431
KCNK15-AS1,ENSG00000244558
DBNDD2,ENSG00000244274
ENSG00000271984,ENSG00000271984
EYA2,ENSG00000064655
CSE1L-DT,ENSG00000227431
ENSG00000236352,ENSG00000236352
BMP7,ENSG00000101144
CTCFL,ENSG00000124092
EDN3,ENSG00000124205
ENSG00000273821,ENSG00000273821
ENSG00000275812,ENSG00000275812
RTEL1,ENSG00000258366
ENSG00000266990,ENSG00000266990
ENSG00000267755,ENSG00000267755
ENSG00000267092,ENSG00000267092
ENSG00000267232,ENSG00000267232
ENSG00000267122,ENSG00000267122
ENSG00000267688,ENSG00000267688
TEKTIP1,ENSG00000183397
ATCAY,ENSG00000167654
FUT6,ENSG00000156413
RANBP3-DT,ENSG00000266983
ENSG00000268191,ENSG00000268191
ENSG00000268400,ENSG00000268400
ENSG00000268149,ENSG00000268149
ENSG00000268931,ENSG00000268931
ENSG00000267986,ENSG00000267986
ENSG00000267387,ENSG00000267387
CNN1,ENSG00000130176
ENSG00000267379,ENSG00000267379
OR7A17,ENSG00000185385
OR1I1,ENSG00000094661
OR10H1,ENSG00000186723
NWD1,ENSG00000188039
KXD1-AS1,ENSG00000268983
MEF2B,ENSG00000213999
ENSG00000267565,ENSG00000267565
ENSG00000269110,ENSG00000269110
LINC00664,ENSG00000268658
ZNF98,ENSG00000197360
ZNF99,ENSG00000213973
ENSG00000269107,ENSG00000269107
UQCRFS1-DT,ENSG00000267498
RGS9BP,ENSG00000186326
CHST8,ENSG00000124302
ENSG00000267024,ENSG00000267024
ENSG00000267049,ENSG00000267049
LINC01535,ENSG00000226686
HIPK4,ENSG00000160396
ENSG00000277453,ENSG00000277453
GEMIN7-AS1,ENSG00000267348
ENSG00000268583,ENSG00000268583
LHB,ENSG00000104826
ENSG00000268636,ENSG00000268636
CPT1C,ENSG00000169169
ENSG00000268015,ENSG00000268015
ENSG00000268886,ENSG00000268886
ENSG00000269288,ENSG00000269288
ENSG00000269877,ENSG00000269877
RFPL4A,ENSG00000223638
ZNF497-AS1,ENSG00000269054
ENSG00000229308,ENSG00000229308
SEPTIN14P23,ENSG00000228786
ENSG00000280341,ENSG00000280341
ENSG00000279442,ENSG00000279442
XKR3,ENSG00000172967
SLC25A18,ENSG00000182902
ENSG00000272600,ENSG00000272600
SLC7A4,ENSG00000099960
FAM230H,ENSG00000206142
IGLVI-70,ENSG00000253239
IGLV4-69,ENSG00000211637
ENSG00000234630,ENSG00000234630
IGLV1-47,ENSG00000211648
IGLV7-46,ENSG00000211649
IGLV5-45,ENSG00000211650
IGLV7-43,ENSG00000211652
IGLV3-25,ENSG00000211659
IGLV3-21,ENSG00000211662
IGLV3-19,ENSG00000211663
IGLV3-9,ENSG00000211670
IGLV2-8,ENSG00000278196
LINC01659,ENSG00000234928
ENSG00000233577,ENSG00000233577
GRK3-AS1,ENSG00000234884
SEC14L4,ENSG00000133488
ENSG00000269987,ENSG00000269987
LARGE1-AS1,ENSG00000273082
ENSG00000279714,ENSG00000279714
SLC16A8,ENSG00000100156
APOBEC3B-AS1,ENSG00000249310
WNT7B,ENSG00000188064
ENSG00000281383,ENSG00000281383
ENSG00000280614,ENSG00000280614
ENSG00000229047,ENSG00000229047
GRIK1-AS1,ENSG00000174680
SIM2,ENSG00000159263
ENSG00000275139,ENSG00000275139
ENSG00000274248,ENSG00000274248
ENSG00000276345,ENSG00000276345
FAM87B,ENSG00000177757
ENSG00000272153,ENSG00000272153
ENSG00000284703,ENSG00000284703
LINC02606,ENSG00000284693
ENSG00000284708,ENSG00000284708
ENSG00000237938,ENSG00000237938
ENSG00000284657,ENSG00000284657
TRIM63,ENSG00000158022
TENT5B,ENSG00000158246
GPR3,ENSG00000181773
TEKT2,ENSG00000092850
LINC02811,ENSG00000284678
TTC39A-AS1,ENSG00000261664
ENSG00000248458,ENSG00000248458
SLC44A5,ENSG00000137968
ENSG00000267734,ENSG00000267734
FNDC7,ENSG00000143107
KCNC4-DT,ENSG00000224965
H2AC18,ENSG00000288825
ENSG00000276110,ENSG00000276110
C2CD4D-AS1,ENSG00000234614
DCST1,ENSG00000163357
ENSG00000260460,ENSG00000260460
NECTIN4,ENSG00000143217
DNM3OS,ENSG00000230630
LINC01031,ENSG00000232077
ACBD3-AS1,ENSG00000234478
PRSS38,ENSG00000185888
ZNF695,ENSG00000197472
ENSG00000223522,ENSG00000223522
ENSG00000273063,ENSG00000273063
ENSG00000228079,ENSG00000228079
FIGLA,ENSG00000183733
ENSG00000159239,ENSG00000159239
RGPD1,ENSG00000187627
IGKV1-6,ENSG00000239855
IGKV1-8,ENSG00000240671
IGKV1-9,ENSG00000241755
IGKV1-16,ENSG00000240864
IGKV1-27,ENSG00000244575
IGKV2D-29,ENSG00000243264
NEURL3,ENSG00000163121
